,quote_date,region,item_id,date,priceMean,priceSD,regionDesc,country,obs,priceMean_pred,priceMean_error
1354,2012-06.0,11,510127.0,293.0,33.796001,12.234911,Wales,Wales,2216742,38.367867,-4.5718651
1355,2012-06.0,12,510127.0,293.0,36.993999,12.061603,Scotland,Scotland,3385786,38.367867,-1.373867
1356,2012-07.0,10,510127.0,294.0,36.490002,9.8149557,North,England,2321737,38.477406,-1.9874039
1357,2012-07.0,2,510127.0,294.0,35.824169,11.083125,London,England,4475848,38.477406,-2.6532364
1358,2012-07.0,3,510127.0,294.0,36.430626,13.86154,South East,England,5785278,38.477406,-2.0467796
1359,2012-07.0,13,510127.0,294.0,43.740002,6.2915287,Northern Ireland,Northern Ireland,1518537,38.477406,5.2625961
1360,2012-07.0,4,510127.0,294.0,40.745834,8.9648066,South West,England,3597289,38.477406,2.2684288
1361,2012-07.0,12,510127.0,294.0,40.447273,7.2277265,Scotland,Scotland,3385786,38.477406,1.9698677
1362,2012-07.0,7,510127.0,294.0,39.993752,14.39246,West Midlands,England,3518149,38.477406,1.516346
1363,2012-07.0,9,510127.0,294.0,39.220772,12.021883,North West,England,4294065,38.477406,0.74336624
1364,2012-07.0,6,510127.0,294.0,33.497501,12.792521,East Midlands,England,2976879,38.477406,-4.9799042
1365,2012-07.0,5,510127.0,294.0,35.895,12.572945,East Anglia,England,3204009,38.477406,-2.5824051
1366,2012-07.0,11,510127.0,294.0,30.661667,10.889385,Wales,Wales,2216742,38.477406,-7.8157387
1367,2012-07.0,8,510127.0,294.0,32.551113,9.601738,Yorkshire & Humber,England,3408323,38.477406,-5.9262924
1368,2012-08.0,12,510127.0,295.0,40.447273,7.2270346,Scotland,Scotland,3385786,38.586941,1.8603325
1369,2012-08.0,10,510127.0,295.0,36.490002,9.8149557,North,England,2321737,38.586941,-2.0969391
1370,2012-08.0,4,510127.0,295.0,38.662502,11.458041,South West,England,3597289,38.586941,0.075561523
1371,2012-08.0,3,510127.0,295.0,37.133751,13.858565,South East,England,5785278,38.586941,-1.4531898
1372,2012-08.0,11,510127.0,295.0,30.661667,10.889385,Wales,Wales,2216742,38.586941,-7.9252739
1373,2012-08.0,8,510127.0,295.0,35.795002,10.724325,Yorkshire & Humber,England,3408323,38.586941,-2.7919388
1374,2012-08.0,2,510127.0,295.0,37.655834,11.275404,London,England,4475848,38.586941,-0.93110657
1375,2012-08.0,9,510127.0,295.0,38.061428,12.181098,North West,England,4294065,38.586941,-0.5255127
1376,2012-08.0,5,510127.0,295.0,43.771111,8.1954956,East Anglia,England,3204009,38.586941,5.1841698
1377,2012-08.0,13,510127.0,295.0,43.740002,6.2915287,Northern Ireland,Northern Ireland,1518537,38.586941,5.1530609
1378,2012-08.0,6,510127.0,295.0,35.067142,9.3807325,East Midlands,England,2976879,38.586941,-3.5197983
1379,2012-08.0,7,510127.0,295.0,38.6175,15.438497,West Midlands,England,3518149,38.586941,0.03055954
1380,2012-09.0,9,510127.0,296.0,38.347145,11.626278,North West,England,4294065,38.69648,-0.34933472
1381,2012-09.0,5,510127.0,296.0,42.393002,6.7326427,East Anglia,England,3204009,38.69648,3.6965218
1382,2012-09.0,11,510127.0,296.0,38.158333,10.203629,Wales,Wales,2216742,38.69648,-0.53814697
1383,2012-09.0,3,510127.0,296.0,39.493572,12.654249,South East,England,5785278,38.69648,0.79709244
1384,2012-09.0,13,510127.0,296.0,44.990002,4.0824828,Northern Ireland,Northern Ireland,1518537,38.69648,6.2935219
1385,2012-09.0,2,510127.0,296.0,36.074165,12.204535,London,England,4475848,38.69648,-2.6223145
1386,2012-09.0,8,510127.0,296.0,36.394001,12.218966,Yorkshire & Humber,England,3408323,38.69648,-2.3024788
1387,2012-09.0,7,510127.0,296.0,38.6175,15.438497,West Midlands,England,3518149,38.69648,-0.078979492
1388,2012-09.0,10,510127.0,296.0,36.490002,9.8149557,North,England,2321737,38.69648,-2.2064781
1389,2012-09.0,4,510127.0,296.0,40.578335,10.738406,South West,England,3597289,38.69648,1.881855
1390,2012-09.0,12,510127.0,296.0,40.719093,5.6396184,Scotland,Scotland,3385786,38.69648,2.0226135
1391,2012-09.0,6,510127.0,296.0,33.067142,9.8815384,East Midlands,England,2976879,38.69648,-5.6293373
1392,2012-10.0,2,510127.0,297.0,34.629089,12.175178,London,England,4475848,38.806019,-4.1769295
1393,2012-10.0,8,510127.0,297.0,37.09,13.078575,Yorkshire & Humber,England,3408323,38.806019,-1.7160187
1394,2012-10.0,6,510127.0,297.0,31.098,8.1282234,East Midlands,England,2976879,38.806019,-7.7080193
1395,2012-10.0,13,510127.0,297.0,45.990002,5.6568542,Northern Ireland,Northern Ireland,1518537,38.806019,7.1839828
1396,2012-10.0,9,510127.0,297.0,31.366251,12.328873,North West,England,4294065,38.806019,-7.4397678
1397,2012-10.0,3,510127.0,297.0,37.660835,13.78128,South East,England,5785278,38.806019,-1.1451836
1398,2012-10.0,5,510127.0,297.0,40.565716,9.6891708,East Anglia,England,3204009,38.806019,1.759697
1399,2012-10.0,4,510127.0,297.0,37.596001,13.240713,South West,England,3597289,38.806019,-1.2100182
1400,2012-10.0,12,510127.0,297.0,41.663334,2.8809788,Scotland,Scotland,3385786,38.806019,2.8573151
1401,2012-10.0,10,510127.0,297.0,33.656666,9.8149557,North,England,2321737,38.806019,-5.149353
1402,2012-10.0,11,510127.0,297.0,37.16,9.8041506,Wales,Wales,2216742,38.806019,-1.646019
1403,2012-10.0,7,510127.0,297.0,46.794003,5.6353369,West Midlands,England,3518149,38.806019,7.9879837
1404,2012-11.0,9,510127.0,298.0,35.116249,11.765159,North West,England,4294065,38.915554,-3.799305
1405,2012-11.0,13,510127.0,298.0,53.489998,16.263449,Northern Ireland,Northern Ireland,1518537,38.915554,14.574444
1406,2012-11.0,11,510127.0,298.0,37.16,9.8041506,Wales,Wales,2216742,38.915554,-1.7555542
1407,2012-11.0,6,510127.0,298.0,27.997999,11.919732,East Midlands,England,2976879,38.915554,-10.917555
1408,2012-11.0,12,510127.0,298.0,41.663334,2.8809788,Scotland,Scotland,3385786,38.915554,2.7477798
1409,2012-11.0,2,510127.0,298.0,35.692001,12.311035,London,England,4475848,38.915554,-3.2235527
1410,2012-11.0,3,510127.0,298.0,35.912498,13.861027,South East,England,5785278,38.915554,-3.0030556
1411,2012-11.0,5,510127.0,298.0,37.24625,11.294343,East Anglia,England,3204009,38.915554,-1.6693039
1412,2012-11.0,4,510127.0,298.0,41.331112,7.7287898,South West,England,3597289,38.915554,2.4155579
1413,2012-11.0,7,510127.0,298.0,46.794003,5.6353369,West Midlands,England,3518149,38.915554,7.8784485
1414,2012-11.0,10,510127.0,298.0,36.993332,8.5445919,North,England,2321737,38.915554,-1.9222221
1415,2012-11.0,8,510127.0,298.0,35.991001,12.591365,Yorkshire & Humber,England,3408323,38.915554,-2.9245529
1416,2012-12.0,4,510127.0,299.0,43.328888,5.2901669,South West,England,3597289,39.025093,4.3037949
1417,2012-12.0,3,510127.0,299.0,36.662502,15.784208,South East,England,5785278,39.025093,-2.3625908
1418,2012-12.0,11,510127.0,299.0,35.493336,12.707007,Wales,Wales,2216742,39.025093,-3.5317574
1419,2012-12.0,7,510127.0,299.0,46.794003,5.6353369,West Midlands,England,3518149,39.025093,7.7689095
1420,2012-12.0,10,510127.0,299.0,36.993332,8.5445919,North,England,2321737,39.025093,-2.0317612
1421,2012-12.0,2,510127.0,299.0,34.71909,13.106392,London,England,4475848,39.025093,-4.3060036
1422,2012-12.0,12,510127.0,299.0,38.330002,7.6332636,Scotland,Scotland,3385786,39.025093,-0.69509125
1423,2012-12.0,6,510127.0,299.0,26.598,7.6048026,East Midlands,England,2976879,39.025093,-12.427094
1424,2012-12.0,8,510127.0,299.0,39.211113,10.142127,Yorkshire & Humber,England,3408323,39.025093,0.1860199
1425,2012-12.0,9,510127.0,299.0,36.103333,11.396736,North West,England,4294065,39.025093,-2.9217606
1426,2012-12.0,13,510127.0,299.0,53.489998,16.263449,Northern Ireland,Northern Ireland,1518537,39.025093,14.464905
1427,2012-12.0,5,510127.0,299.0,41.661114,8.856967,East Anglia,England,3204009,39.025093,2.6360207
1428,2013-01.0,7,510127.0,300.0,44.161667,7.4705215,West Midlands,England,3518149,39.134632,5.0270348
1429,2013-01.0,2,510127.0,300.0,35.356365,14.37952,London,England,4475848,39.134632,-3.7782669
1430,2013-01.0,11,510127.0,300.0,35.493336,12.707007,Wales,Wales,2216742,39.134632,-3.6412964
1431,2013-01.0,4,510127.0,300.0,42.773335,6.4167557,South West,England,3597289,39.134632,3.6387024
1432,2013-01.0,6,510127.0,300.0,25.997999,7.3820744,East Midlands,England,2976879,39.134632,-13.136633
1433,2013-01.0,10,510127.0,300.0,36.993332,8.5445919,North,England,2321737,39.134632,-2.1413002
1434,2013-01.0,13,510127.0,300.0,44.989998,28.284269,Northern Ireland,Northern Ireland,1518537,39.134632,5.8553658
1435,2013-01.0,3,510127.0,300.0,35.782856,16.024357,South East,England,5785278,39.134632,-3.3517761
1436,2013-01.0,9,510127.0,300.0,33.420002,13.402773,North West,England,4294065,39.134632,-5.7146301
1437,2013-01.0,8,510127.0,300.0,36.791,10.794681,Yorkshire & Humber,England,3408323,39.134632,-2.3436317
1438,2013-01.0,5,510127.0,300.0,41.661114,8.856967,East Anglia,England,3204009,39.134632,2.5264816
1439,2013-01.0,12,510127.0,300.0,29.996668,13.223088,Scotland,Scotland,3385786,39.134632,-9.1379642
1440,2013-02.0,7,510127.0,301.0,41.135715,5.7004614,West Midlands,England,3518149,39.244167,1.8915482
1441,2013-02.0,2,510127.0,301.0,38.80909,11.972645,London,England,4475848,39.244167,-0.43507767
1442,2013-02.0,3,510127.0,301.0,36.631817,16.759384,South East,England,5785278,39.244167,-2.6123505
1443,2013-02.0,4,510127.0,301.0,42.216667,5.9086595,South West,England,3597289,39.244167,2.9724998
1444,2013-02.0,5,510127.0,301.0,39.438889,11.347175,East Anglia,England,3204009,39.244167,0.19472122
1445,2013-02.0,11,510127.0,301.0,35.493336,12.707007,Wales,Wales,2216742,39.244167,-3.7508316
1446,2013-02.0,10,510127.0,301.0,38.744999,7.8068371,North,England,2321737,39.244167,-0.4991684
1447,2013-02.0,8,510127.0,301.0,34.490002,12.556106,Yorkshire & Humber,England,3408323,39.244167,-4.7541656
1448,2013-02.0,6,510127.0,301.0,36.661667,10.781405,East Midlands,England,2976879,39.244167,-2.5825005
1449,2013-02.0,13,510127.0,301.0,44.989994,28.284264,Northern Ireland,Northern Ireland,1518537,39.244167,5.7458267
1450,2013-02.0,9,510127.0,301.0,35.991428,11.343429,North West,England,4294065,39.244167,-3.252739
1451,2013-02.0,12,510127.0,301.0,33.218887,13.120829,Scotland,Scotland,3385786,39.244167,-6.02528
1452,2013-03.0,8,510127.0,302.0,31.991001,12.936436,Yorkshire & Humber,England,3408323,39.353706,-7.3627052
1453,2013-03.0,10,510127.0,302.0,41.495003,4.0356793,North,England,2321737,39.353706,2.1412964
1454,2013-03.0,7,510127.0,302.0,41.243752,9.9119358,West Midlands,England,3518149,39.353706,1.8900452
1455,2013-03.0,13,510127.0,302.0,46.656662,20.207254,Northern Ireland,Northern Ireland,1518537,39.353706,7.3029556
1456,2013-03.0,11,510127.0,302.0,37.161667,15.688618,Wales,Wales,2216742,39.353706,-2.1920395
1457,2013-03.0,2,510127.0,302.0,36.810909,12.325216,London,England,4475848,39.353706,-2.5427971
1458,2013-03.0,4,510127.0,302.0,43.773335,4.788763,South West,England,3597289,39.353706,4.4196281
1459,2013-03.0,3,510127.0,302.0,37.179092,15.490538,South East,England,5785278,39.353706,-2.174614
1460,2013-03.0,5,510127.0,302.0,38.993999,10.790327,East Anglia,England,3204009,39.353706,-0.35970688
1461,2013-03.0,9,510127.0,302.0,34.241249,10.794014,North West,England,4294065,39.353706,-5.1124573
1462,2013-03.0,6,510127.0,302.0,37.596001,10.306602,East Midlands,England,2976879,39.353706,-1.7577057
1463,2013-03.0,12,510127.0,302.0,36.218887,11.409586,Scotland,Scotland,3385786,39.353706,-3.134819
1464,2013-04.0,8,510127.0,303.0,38.09,10.778693,Yorkshire & Humber,England,3408323,39.463242,-1.3732414
1465,2013-04.0,11,510127.0,303.0,34.5,6.6583281,Wales,Wales,2216742,39.463242,-4.9632416
1466,2013-04.0,4,510127.0,303.0,42.195999,4.3124661,South West,England,3597289,39.463242,2.7327576
1467,2013-04.0,9,510127.0,303.0,35.435555,11.28203,North West,England,4294065,39.463242,-4.0276871
1468,2013-04.0,10,510127.0,303.0,41.495003,4.0356793,North,England,2321737,39.463242,2.0317612
1469,2013-04.0,5,510127.0,303.0,40.216667,9.5097189,East Anglia,England,3204009,39.463242,0.7534256
1470,2013-04.0,12,510127.0,303.0,33.99778,13.207764,Scotland,Scotland,3385786,39.463242,-5.4654617
1471,2013-04.0,13,510127.0,303.0,46.656666,20.207258,Northern Ireland,Northern Ireland,1518537,39.463242,7.1934242
1472,2013-04.0,2,510127.0,303.0,36.264545,12.214554,London,England,4475848,39.463242,-3.1986961
1473,2013-04.0,3,510127.0,303.0,37.996155,14.887636,South East,England,5785278,39.463242,-1.4670868
1474,2013-04.0,6,510127.0,303.0,37.596001,10.306602,East Midlands,England,2976879,39.463242,-1.8672409
1475,2013-04.0,7,510127.0,303.0,34.741669,11.72135,West Midlands,England,3518149,39.463242,-4.7215729
1476,2013-05.0,12,510127.0,304.0,31.27091,13.702675,Scotland,Scotland,3385786,39.572781,-8.3018703
1477,2013-05.0,6,510127.0,304.0,35.496666,10.559547,East Midlands,England,2976879,39.572781,-4.0761147
1478,2013-05.0,9,510127.0,304.0,33.392002,12.447777,North West,England,4294065,39.572781,-6.1807785
1479,2013-05.0,11,510127.0,304.0,33.596001,10.597691,Wales,Wales,2216742,39.572781,-5.9767799
1480,2013-05.0,5,510127.0,304.0,43.548889,10.666239,East Anglia,England,3204009,39.572781,3.9761086
1481,2013-05.0,4,510127.0,304.0,41.885555,4.4539652,South West,England,3597289,39.572781,2.3127747
1482,2013-05.0,8,510127.0,304.0,36.09,12.154661,Yorkshire & Humber,England,3408323,39.572781,-3.4827805
1483,2013-05.0,3,510127.0,304.0,36.864002,15.686853,South East,England,5785278,39.572781,-2.7087784
1484,2013-05.0,13,510127.0,304.0,43.323334,25.658007,Northern Ireland,Northern Ireland,1518537,39.572781,3.7505531
1485,2013-05.0,10,510127.0,304.0,43.2425,3.4950008,North,England,2321737,39.572781,3.6697197
1486,2013-05.0,7,510127.0,304.0,37.491669,14.40729,West Midlands,England,3518149,39.572781,-2.0811119
1487,2013-05.0,2,510127.0,304.0,36.264545,12.214554,London,England,4475848,39.572781,-3.3082352
1488,2013-06.0,3,510127.0,305.0,38.567142,15.024487,South East,England,5785278,39.68232,-1.1151772
1489,2013-06.0,4,510127.0,305.0,39.494999,10.803962,South West,England,3597289,39.68232,-0.18732071
1490,2013-06.0,9,510127.0,305.0,31.103334,11.330847,North West,England,4294065,39.68232,-8.5789852
1491,2013-06.0,8,510127.0,305.0,37.792999,13.353287,Yorkshire & Humber,England,3408323,39.68232,-1.8893204
1492,2013-06.0,2,510127.0,305.0,35.950909,13.945408,London,England,4475848,39.68232,-3.731411
1493,2013-06.0,11,510127.0,305.0,31.596001,10.014542,Wales,Wales,2216742,39.68232,-8.086319
1494,2013-06.0,5,510127.0,305.0,44.992859,11.904482,East Anglia,England,3204009,39.68232,5.3105392
1495,2013-06.0,6,510127.0,305.0,40.993999,9.618474,East Midlands,England,2976879,39.68232,1.3116798
1496,2013-06.0,7,510127.0,305.0,43.368752,10.54455,West Midlands,England,3518149,39.68232,3.6864319
1497,2013-06.0,13,510127.0,305.0,48.323334,2.8867514,Northern Ireland,Northern Ireland,1518537,39.68232,8.6410141
1498,2013-06.0,12,510127.0,305.0,35.095001,12.972066,Scotland,Scotland,3385786,39.68232,-4.5873184
1499,2013-06.0,10,510127.0,305.0,43.2425,3.4950008,North,England,2321737,39.68232,3.5601807
1500,2013-07.0,8,510127.0,306.0,37.094002,13.115522,Yorkshire & Humber,England,3408323,39.791855,-2.6978531
1501,2013-07.0,12,510127.0,306.0,38.695999,12.026343,Scotland,Scotland,3385786,39.791855,-1.0958557
1502,2013-07.0,4,510127.0,306.0,43.095001,3.8960135,South West,England,3597289,39.791855,3.3031464
1503,2013-07.0,3,510127.0,306.0,41.194,12.917199,South East,England,5785278,39.791855,1.4021454
1504,2013-07.0,10,510127.0,306.0,41.995003,3.5534077,North,England,2321737,39.791855,2.2031479
1505,2013-07.0,9,510127.0,306.0,32.591,11.197461,North West,England,4294065,39.791855,-7.2008553
1506,2013-07.0,6,510127.0,306.0,35.993999,12.939863,East Midlands,England,2976879,39.791855,-3.7978554
1507,2013-07.0,11,510127.0,306.0,35.594002,12.816359,Wales,Wales,2216742,39.791855,-4.1978531
1508,2013-07.0,7,510127.0,306.0,45.243752,10.848471,West Midlands,England,3518149,39.791855,5.4518967
1509,2013-07.0,13,510127.0,306.0,53.323334,10.408328,Northern Ireland,Northern Ireland,1518537,39.791855,13.531479
1510,2013-07.0,2,510127.0,306.0,40.721817,11.34861,London,England,4475848,39.791855,0.92996216
1511,2013-07.0,5,510127.0,306.0,46.105556,10.542771,East Anglia,England,3204009,39.791855,6.3137016
1512,2013-08.0,5,510127.0,307.0,45.993,9.945631,East Anglia,England,3204009,39.901394,6.0916061
1513,2013-08.0,13,510127.0,307.0,54.989998,14.142133,Northern Ireland,Northern Ireland,1518537,39.901394,15.088604
1514,2013-08.0,8,510127.0,307.0,37.292999,13.965523,Yorkshire & Humber,England,3408323,39.901394,-2.6083946
1515,2013-08.0,11,510127.0,307.0,43.823334,5.3072276,Wales,Wales,2216742,39.901394,3.9219398
1516,2013-08.0,3,510127.0,307.0,43.66,10.132222,South East,England,5785278,39.901394,3.758606
1517,2013-08.0,2,510127.0,307.0,39.993637,12.481989,London,England,4475848,39.901394,0.092243195
1518,2013-08.0,10,510127.0,307.0,40.596001,4.3881702,North,England,2321737,39.901394,0.69460678
1519,2013-08.0,4,510127.0,307.0,42.094002,7.3692479,South West,England,3597289,39.901394,2.1926079
1520,2013-08.0,12,510127.0,307.0,41.993637,11.830386,Scotland,Scotland,3385786,39.901394,2.0922432
1521,2013-08.0,6,510127.0,307.0,45.594002,3.7774377,East Midlands,England,2976879,39.901394,5.6926079
1522,2013-08.0,7,510127.0,307.0,43.744999,10.927032,West Midlands,England,3518149,39.901394,3.843605
1523,2013-08.0,9,510127.0,307.0,36.491001,13.032141,North West,England,4294065,39.901394,-3.4103928
1524,2013-09.0,2,510127.0,308.0,46.174545,6.1937523,London,England,4475848,40.010929,6.1636162
1525,2013-09.0,13,510127.0,308.0,44.993332,19.994999,Northern Ireland,Northern Ireland,1518537,40.010929,4.9824028
1526,2013-09.0,6,510127.0,308.0,45.594002,3.7774377,East Midlands,England,2976879,40.010929,5.5830727
1527,2013-09.0,3,510127.0,308.0,43.792667,10.751533,South East,England,5785278,40.010929,3.7817383
1528,2013-09.0,8,510127.0,308.0,39.771111,12.003798,Yorkshire & Humber,England,3408323,40.010929,-0.23981857
1529,2013-09.0,4,510127.0,308.0,44.594002,4.6672893,South West,England,3597289,40.010929,4.5830727
1530,2013-09.0,11,510127.0,308.0,43.823334,5.3072276,Wales,Wales,2216742,40.010929,3.8124046
1531,2013-09.0,7,510127.0,308.0,46.870003,5.2769742,West Midlands,England,3518149,40.010929,6.8590736
1532,2013-09.0,10,510127.0,308.0,44.990002,0.0,North,England,2321737,40.010929,4.9790726
1533,2013-09.0,9,510127.0,308.0,34.59,15.034776,North West,England,4294065,40.010929,-5.420929
1534,2013-09.0,12,510127.0,308.0,42.448181,12.051022,Scotland,Scotland,3385786,40.010929,2.437252
1535,2013-09.0,5,510127.0,308.0,46.493999,10.015434,East Anglia,England,3204009,40.010929,6.4830704
1536,2013-10.0,10,510127.0,309.0,46.240002,2.5,North,England,2321737,40.120468,6.1195335
1537,2013-10.0,6,510127.0,309.0,45.594002,3.7774377,East Midlands,England,2976879,40.120468,5.4735336
1538,2013-10.0,3,510127.0,309.0,42.492859,13.927119,South East,England,5785278,40.120468,2.3723907
1539,2013-10.0,9,510127.0,309.0,35.09,15.314845,North West,England,4294065,40.120468,-5.030468
1540,2013-10.0,13,510127.0,309.0,44.993332,19.994999,Northern Ireland,Northern Ireland,1518537,40.120468,4.8728638
1541,2013-10.0,5,510127.0,309.0,43.993,7.3783488,East Anglia,England,3204009,40.120468,3.8725319
1542,2013-10.0,12,510127.0,309.0,44.194,11.140538,Scotland,Scotland,3385786,40.120468,4.0735321
1543,2013-10.0,8,510127.0,309.0,40.104446,12.903501,Yorkshire & Humber,England,3408323,40.120468,-0.016021729
1544,2013-10.0,7,510127.0,309.0,46.870003,5.2769742,West Midlands,England,3518149,40.120468,6.7495346
1545,2013-10.0,2,510127.0,309.0,48.173637,6.0308313,London,England,4475848,40.120468,8.0531693
1546,2013-10.0,4,510127.0,309.0,44.549999,4.9482074,South West,England,3597289,40.120468,4.4295311
1547,2013-10.0,11,510127.0,309.0,43.823334,5.3072276,Wales,Wales,2216742,40.120468,3.7028656
1548,2013-11.0,11,510127.0,310.0,43.823334,5.3072276,Wales,Wales,2216742,40.230007,3.5933266
1549,2013-11.0,12,510127.0,310.0,45.174545,10.59748,Scotland,Scotland,3385786,40.230007,4.9445381
1550,2013-11.0,3,510127.0,310.0,42.859333,13.505831,South East,England,5785278,40.230007,2.6293259
1551,2013-11.0,13,510127.0,310.0,44.993332,19.994999,Northern Ireland,Northern Ireland,1518537,40.230007,4.7633247
1552,2013-11.0,6,510127.0,310.0,48.240002,2.3629079,East Midlands,England,2976879,40.230007,8.0099945
1553,2013-11.0,8,510127.0,310.0,42.694,12.344699,Yorkshire & Humber,England,3408323,40.230007,2.4639931
1554,2013-11.0,4,510127.0,310.0,43.992001,7.3781981,South West,England,3597289,40.230007,3.7619934
1555,2013-11.0,5,510127.0,310.0,44.493999,9.2648697,East Anglia,England,3204009,40.230007,4.2639923
1556,2013-11.0,2,510127.0,310.0,47.904167,6.5462909,London,England,4475848,40.230007,7.67416
1557,2013-11.0,9,510127.0,310.0,45.615002,11.160357,North West,England,4294065,40.230007,5.3849945
1558,2013-11.0,10,510127.0,310.0,46.240002,2.5,North,England,2321737,40.230007,6.0099945
1559,2013-11.0,7,510127.0,310.0,47.743752,4.0298023,West Midlands,England,3518149,40.230007,7.5137444
1560,2013-12.0,12,510127.0,311.0,47.900909,3.6170831,Scotland,Scotland,3385786,40.339542,7.561367
1561,2013-12.0,8,510127.0,311.0,43.093002,12.928583,Yorkshire & Humber,England,3408323,40.339542,2.7534599
1562,2013-12.0,4,510127.0,311.0,46.102222,3.331043,South West,England,3597289,40.339542,5.7626801
1563,2013-12.0,9,510127.0,311.0,43.990002,10.528872,North West,England,4294065,40.339542,3.6504593
1564,2013-12.0,5,510127.0,311.0,45.693001,9.3936052,East Anglia,England,3204009,40.339542,5.3534584
1565,2013-12.0,6,510127.0,311.0,48.240002,2.3629079,East Midlands,England,2976879,40.339542,7.9004593
1566,2013-12.0,13,510127.0,311.0,38.993336,12.761663,Northern Ireland,Northern Ireland,1518537,40.339542,-1.3462067
1567,2013-12.0,7,510127.0,311.0,47.278572,5.0937419,West Midlands,England,3518149,40.339542,6.9390297
1568,2013-12.0,2,510127.0,311.0,49.153336,5.9574347,London,England,4475848,40.339542,8.8137932
1569,2013-12.0,10,510127.0,311.0,45.992001,2.2349544,North,England,2321737,40.339542,5.6524582
1570,2013-12.0,3,510127.0,311.0,41.398125,11.8943,South East,England,5785278,40.339542,1.0585823
1571,2013-12.0,11,510127.0,311.0,43.823334,5.3072276,Wales,Wales,2216742,40.339542,3.4837914
1572,2014-01.0,11,510127.0,312.0,40.991669,8.2672863,Wales,Wales,2216742,40.449081,0.54258728
1573,2014-01.0,12,510127.0,312.0,44.538181,9.5417757,Scotland,Scotland,3385786,40.449081,4.0890999
1574,2014-01.0,8,510127.0,312.0,41.993336,9.40306,Yorkshire & Humber,England,3408323,40.449081,1.5442543
1575,2014-01.0,10,510127.0,312.0,33.997501,10.703273,North,England,2321737,40.449081,-6.45158
1576,2014-01.0,2,510127.0,312.0,44.655834,11.176606,London,England,4475848,40.449081,4.2067528
1577,2014-01.0,4,510127.0,312.0,35.247002,11.054111,South West,England,3597289,40.449081,-5.2020798
1578,2014-01.0,9,510127.0,312.0,39.65778,8.5422983,North West,England,4294065,40.449081,-0.79130173
1579,2014-01.0,13,510127.0,312.0,38.993336,12.761663,Northern Ireland,Northern Ireland,1518537,40.449081,-1.4557457
1580,2014-01.0,5,510127.0,312.0,44.193001,10.463207,East Anglia,England,3204009,40.449081,3.7439194
1581,2014-01.0,3,510127.0,312.0,35.776253,12.707242,South East,England,5785278,40.449081,-4.6728287
1582,2014-01.0,6,510127.0,312.0,43.2425,10.431445,East Midlands,England,2976879,40.449081,2.7934189
1583,2014-01.0,7,510127.0,312.0,44.851429,8.9523354,West Midlands,England,3518149,40.449081,4.4023476
1584,2014-02.0,6,510127.0,313.0,44.658333,9.0884562,East Midlands,England,2976879,40.55862,4.0997124
1585,2014-02.0,13,510127.0,313.0,31.495001,9.185318,Northern Ireland,Northern Ireland,1518537,40.55862,-9.0636196
1586,2014-02.0,11,510127.0,313.0,37.326668,8.3541632,Wales,Wales,2216742,40.55862,-3.2319527
1587,2014-02.0,2,510127.0,313.0,41.686924,11.682631,London,England,4475848,40.55862,1.1283035
1588,2014-02.0,12,510127.0,313.0,40.495003,10.851269,Scotland,Scotland,3385786,40.55862,-0.063617706
1589,2014-02.0,9,510127.0,313.0,40.091,8.4895897,North West,England,4294065,40.55862,-0.46762085
1590,2014-02.0,7,510127.0,313.0,38.995003,10.332668,West Midlands,England,3518149,40.55862,-1.5636177
1591,2014-02.0,4,510127.0,313.0,35.247002,11.054111,South West,England,3597289,40.55862,-5.3116188
1592,2014-02.0,3,510127.0,313.0,40.662003,12.79695,South East,England,5785278,40.55862,0.10338211
1593,2014-02.0,8,510127.0,313.0,40.105556,10.380874,Yorkshire & Humber,England,3408323,40.55862,-0.45306396
1594,2014-02.0,5,510127.0,313.0,36.130001,12.587951,East Anglia,England,3204009,40.55862,-4.4286194
1595,2014-02.0,10,510127.0,313.0,32.198002,10.105,North,England,2321737,40.55862,-8.3606186
1596,2014-03.0,4,510127.0,314.0,35.247002,11.054111,South West,England,3597289,40.668156,-5.421154
1597,2014-03.0,2,510127.0,314.0,40.529999,12.562681,London,England,4475848,40.668156,-0.13815689
1598,2014-03.0,3,510127.0,314.0,41.460003,10.429927,South East,England,5785278,40.668156,0.79184723
1599,2014-03.0,5,510127.0,314.0,34.201668,11.271052,East Anglia,England,3204009,40.668156,-6.4664879
1600,2014-03.0,12,510127.0,314.0,34.598,11.468722,Scotland,Scotland,3385786,40.668156,-6.0701561
1601,2014-03.0,10,510127.0,314.0,33.997501,10.703273,North,England,2321737,40.668156,-6.6706543
1602,2014-03.0,8,510127.0,314.0,38.105556,11.103493,Yorkshire & Humber,England,3408323,40.668156,-2.5625992
1603,2014-03.0,13,510127.0,314.0,31.495001,9.185318,Northern Ireland,Northern Ireland,1518537,40.668156,-9.1731548
1604,2014-03.0,9,510127.0,314.0,37.891003,10.544626,North West,England,4294065,40.668156,-2.777153
1605,2014-03.0,6,510127.0,314.0,47.490002,4.1833,East Midlands,England,2976879,40.668156,6.821846
1606,2014-03.0,7,510127.0,314.0,41.281429,11.205548,West Midlands,England,3518149,40.668156,0.61327362
1607,2014-03.0,11,510127.0,314.0,38.594002,8.0454359,Wales,Wales,2216742,40.668156,-2.0741539
1608,2014-04.0,3,510127.0,315.0,40.135715,10.210414,South East,England,5785278,40.777695,-0.64197922
1609,2014-04.0,2,510127.0,315.0,37.658333,12.994411,London,England,4475848,40.777695,-3.1193619
