,Data,IPEDSID,Year,NCAASubdivision,FBSConference,TotalExpenses,ExcessTransfersBack,OtherExpenses,Medical,CompetitionGuarantees,Recruiting,GameExpensesandTravel,FacilitiesandEquipment,CoachesCompensation,SupportandAdminCompensationw/Severance,AthleticStudentAid,TotalRevenues,OtherRevenue,"CorporateSponsorship,Advertising,Licensing",DonorContributions,CompetitionGuarantees,"NCAA/ConferenceDistributions,MediaRights,andPost-SeasonFootball",TicketSales,Institutional/GovernmentSupport,StudentFees,TotalInstitutional/GovernmentSupportandStudentFees,TotalFootballSpending,TotalFootballCoachingSalaries,AthleticsRelatedDebt,"AnnualDebtService,LeasesandRentalFeesonAthleticFacilities"
720,San Jose State University,122755.0,2011,Football Bowl Subdivision,Western Athletic Conference,23671646.0,0.0,1893099.0,390912.0,882999.0,382211.0,3219746.0,1980323.0,5635552.0,4562276.0,4724528.0,22720791.0,417755.0,309858.0,1654299.0,2464085.0,3160837.0,1019889.0,8264401.0,5429668.0,13694069.0,7204421.0,2151339.0,0.0,0.0
721,San Jose State University,122755.0,2012,Football Bowl Subdivision,Western Athletic Conference,27741131.0,0.0,3067517.0,460095.0,200108.0,492561.0,3386937.0,3723758.0,5830406.0,4818283.0,5761466.0,28229290.0,2028709.0,275173.0,3258627.0,1110582.0,1971942.0,809594.0,12059567.0,6715097.0,18774663.0,6811001.0,2116784.0,0.0,0.0
722,San Jose State University,122755.0,2013,Football Bowl Subdivision,Western Athletic Conference,28428331.0,0.0,2366356.0,552728.0,524192.0,483319.0,4136211.0,2511380.0,6441835.0,4916528.0,6495781.0,30072787.0,1375293.0,334243.0,4032812.0,780141.0,2107539.0,1002019.0,12167116.0,8273623.0,20440739.0,8808333.0,2502798.0,0.0,0.0
723,San Jose State University,122755.0,2014,Football Bowl Subdivision,Mountain West Conference,31838354.0,0.0,4908188.0,711844.0,535093.0,577345.0,4203292.0,2305001.0,7150145.0,4971405.0,6476042.0,33957003.0,2005736.0,691228.0,4014752.0,1242938.0,3384447.0,1698274.0,11936782.0,8982846.0,20919628.0,7819202.0,2480330.0,0.0,0.0
724,San Jose State University,122755.0,2015,Football Bowl Subdivision,Mountain West Conference,32558946.0,0.0,4354246.0,774961.0,371916.0,501082.0,4453882.0,2012933.0,7959615.0,5328691.0,6801619.0,32684802.0,983061.0,577685.0,2500682.0,2977335.0,3365822.0,1594281.0,11404416.0,9281520.0,20685936.0,8127132.0,2691568.0,0.0,0.0
725,San Jose State University,122755.0,2016,Football Bowl Subdivision,Mountain West Conference,34506728.0,0.0,3217879.0,645844.0,776187.0,363692.0,5335935.0,1734107.0,7767653.0,5562097.0,9103333.0,34858179.0,1056224.0,180924.0,2459324.0,2520663.0,5072589.0,1875336.0,12296893.0,9396227.0,21693120.0,9683589.0,2693379.0,0.0,0.0
726,San Jose State University,122755.0,2017,Football Bowl Subdivision,Mountain West Conference,33911469.0,0.0,2623664.0,714384.0,809252.0,373839.0,4448241.0,2259582.0,8192789.0,6083192.0,8406525.0,34548461.0,1081570.0,623744.0,2678906.0,1422451.0,4579281.0,935622.0,13942024.0,9284862.0,23226885.0,9095846.0,2889114.0,0.0,0.0
727,San Jose State University,122755.0,2018,Football Bowl Subdivision,Mountain West Conference,35138960.0,0.0,2174805.0,571907.0,879468.0,442236.0,4392865.0,3122536.0,8536619.0,6268474.0,8750050.0,34570017.0,313495.0,1267630.0,2618612.0,1822280.0,6494800.0,836607.0,11757034.0,9459559.0,21216593.0,10292613.0,3027475.0,0.0,0.0
728,San Jose State University,122755.0,2019,Football Bowl Subdivision,Mountain West Conference,35171625.0,0.0,2583470.0,658515.0,772266.0,507056.0,4387988.0,2491293.0,8878998.0,6147370.0,8744669.0,34751175.0,209305.0,816120.0,1941704.0,2563170.0,5760027.0,660490.0,13220274.0,9580084.0,22800358.0,10378396.0,3236825.0,,
729,San Jose State University,122755.0,2020,Football Bowl Subdivision,Mountain West Conference,35231856.0,0.0,2008459.0,164103.0,984955.0,456067.0,3998650.0,2307713.0,9881370.0,7348726.0,8081812.0,36343329.0,436855.0,23557.0,1615149.0,3798442.0,4047814.0,1021485.0,15290358.0,10109669.0,25400028.0,10770551.0,3869929.0,,
730,San Jose State University,122755.0,2021,Football Bowl Subdivision,Mountain West Conference,35291822.0,0.0,1891408.0,1377126.0,55000.0,28826.0,3355881.0,2730942.0,10868125.0,7099242.0,7885272.0,32504774.0,113026.0,185339.0,1082993.0,25417.0,1408890.0,111323.0,20261960.0,9315826.0,29577786.0,10988493.0,4677007.0,0.0,0.0
731,Temple University,216339.0,2005,Football Bowl Subdivision,Big East Conference,,,,,,,,,,,,,,,,,,,,,,,,,
732,Temple University,216339.0,2006,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
733,Temple University,216339.0,2007,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
734,Temple University,216339.0,2008,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
735,Temple University,216339.0,2009,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
736,Temple University,216339.0,2010,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
737,Temple University,216339.0,2011,Football Bowl Subdivision,Mid-American Conference,,,,,,,,,,,,,,,,,,,,,,,,,
738,Temple University,216339.0,2012,Football Bowl Subdivision,Big East Conference,,,,,,,,,,,,,,,,,,,,,,,,,
739,Temple University,216339.0,2013,Football Bowl Subdivision,Big East Conference,,,,,,,,,,,,,,,,,,,,,,,,,
740,Temple University,216339.0,2014,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
741,Temple University,216339.0,2015,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
742,Temple University,216339.0,2016,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
743,Temple University,216339.0,2017,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
744,Temple University,216339.0,2018,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
745,Temple University,216339.0,2019,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
746,Temple University,216339.0,2020,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
747,Temple University,216339.0,2021,Football Bowl Subdivision,American Athletic Conference,,,,,,,,,,,,,,,,,,,,,,,,,
748,Texas A & M University,228723.0,2005,Football Bowl Subdivision,Big 12 Conference,81687269.0,0.0,17362981.0,776776.0,1420238.0,1412184.0,8088505.0,15400996.0,14100880.0,16650256.0,6474452.0,89051303.0,9561446.0,3810008.0,24364471.0,373241.0,15461335.0,34316193.0,1164607.0,0.0,1164607.0,18570984.0,5791284.0,74467933.0,5839338.0
749,Texas A & M University,228723.0,2006,Football Bowl Subdivision,Big 12 Conference,82611006.0,0.0,16344759.0,822358.0,1821026.0,1223762.0,8200198.0,16590034.0,14236764.0,16252283.0,7119823.0,95049814.0,10113096.0,4231472.0,31333054.0,407278.0,13117063.0,35343793.0,504057.0,0.0,504057.0,18355883.0,5564737.0,68844655.0,6400053.0
750,Texas A & M University,228723.0,2007,Football Bowl Subdivision,Big 12 Conference,91973965.0,0.0,18893936.0,777922.0,3024799.0,1293854.0,10550230.0,17571723.0,14967376.0,17629835.0,7264291.0,96269879.0,10903274.0,11584987.0,17163227.0,227396.0,15023978.0,36413973.0,4953045.0,0.0,4953045.0,,,,
751,Texas A & M University,228723.0,2008,Football Bowl Subdivision,Big 12 Conference,97445265.0,0.0,20494548.0,926829.0,3513300.0,1183007.0,10791349.0,16249610.0,14596481.0,22846385.0,6843757.0,116386300.0,10488771.0,11609705.0,35669801.0,384488.0,16186710.0,37938902.0,4107923.0,0.0,4107923.0,23993303.0,5128033.0,,
752,Texas A & M University,228723.0,2009,Football Bowl Subdivision,Big 12 Conference,98280330.0,0.0,20090941.0,790198.0,2856080.0,1178896.0,8592400.0,18559525.0,17831206.0,20825745.0,7555342.0,123931810.0,11155545.0,11650474.0,41609165.0,385229.0,15162785.0,38331160.0,5637452.0,0.0,5637452.0,20416164.0,5648710.0,68160787.0,8294954.0
753,Texas A & M University,228723.0,2010,Football Bowl Subdivision,Big 12 Conference,94370395.0,0.0,18467517.0,830292.0,3180499.0,1028219.0,8825590.0,17959888.0,16496742.0,19306997.0,8274651.0,102860542.0,10175245.0,12030356.0,25490655.0,43493.0,14788303.0,40332489.0,0.0,0.0,0.0,20629253.0,5484408.0,62206741.0,8079746.0
754,Texas A & M University,228723.0,2011,Football Bowl Subdivision,Big 12 Conference,94336078.0,0.0,19339915.0,757754.0,2705894.0,1030915.0,9055564.0,18589152.0,16290253.0,18287516.0,8279116.0,105160616.0,11461370.0,12966063.0,21754554.0,65050.0,19423352.0,39478354.0,11873.0,0.0,11873.0,18744408.0,5449718.0,55184483.0,7963747.0
755,Texas A & M University,228723.0,2012,Football Bowl Subdivision,Big 12 Conference,96532219.0,0.0,20294131.0,730112.0,2127806.0,1209814.0,8619615.0,17072479.0,16863245.0,21212487.0,8402529.0,141274262.0,11764068.0,12603848.0,63009723.0,73173.0,6348458.0,41337877.0,6137114.0,0.0,6137114.0,21161101.0,6093579.0,48840233.0,7766022.0
756,Texas A & M University,228723.0,2013,Football Bowl Subdivision,Southeastern Conference,99003214.0,0.0,19138039.0,642953.0,2407968.0,1506679.0,10620560.0,18021066.0,18376286.0,19565597.0,8724066.0,109289546.0,11617933.0,13089397.0,17786610.0,508308.0,24614893.0,40984999.0,687405.0,0.0,687405.0,21014633.0,7252533.0,48338031.0,6366203.0
757,Texas A & M University,228723.0,2014,Football Bowl Subdivision,Southeastern Conference,109497143.0,0.0,20951393.0,792477.0,4839595.0,1550236.0,11859161.0,19739235.0,21072034.0,19861133.0,8831880.0,136752983.0,13040832.0,12679920.0,41563578.0,95756.0,25889832.0,42062085.0,1420981.0,0.0,1420981.0,27156467.0,9692461.0,352847097.0,9018966.0
758,Texas A & M University,228723.0,2015,Football Bowl Subdivision,Southeastern Conference,124972977.0,0.0,27458510.0,1167433.0,4175092.0,1710790.0,12071637.0,26316813.0,22633165.0,20281173.0,9158363.0,220200353.0,8699451.0,17002482.0,105250961.0,280097.0,36577680.0,52389683.0,0.0,0.0,0.0,27241734.0,10645793.0,346601793.0,9317363.0
759,Texas A & M University,228723.0,2016,Football Bowl Subdivision,Southeastern Conference,154788993.0,0.0,23517019.0,993180.0,4998767.0,2387628.0,16693850.0,47960210.0,26028505.0,21253630.0,10956203.0,219466106.0,9411235.0,19660526.0,85192088.0,4225424.0,47027556.0,53949276.0,0.0,0.0,0.0,33809011.0,11726801.0,330446532.0,27435589.0
760,Texas A & M University,228723.0,2017,Football Bowl Subdivision,Southeastern Conference,162001057.0,0.0,21823866.0,933034.0,4422524.0,2946363.0,16605593.0,53469777.0,27295749.0,22447566.0,12056586.0,234313430.0,9253025.0,21042859.0,102956604.0,645814.0,47951591.0,52463536.0,0.0,0.0,0.0,34355622.0,12017086.0,340013114.0,26454078.0
761,Texas A & M University,228723.0,2018,Football Bowl Subdivision,Southeastern Conference,178896214.0,0.0,27567086.0,918903.0,4290709.0,3276940.0,16531396.0,46957424.0,35898660.0,31440487.0,12014609.0,229200742.0,9026408.0,20722009.0,101624887.0,597378.0,49332168.0,47897892.0,0.0,0.0,0.0,52481018.0,20143790.0,342434868.0,25112744.0
762,Texas A & M University,228723.0,2019,Football Bowl Subdivision,Southeastern Conference,179135445.0,,33500782.0,1013716.0,4703316.0,3358937.0,17209093.0,47864775.0,34776703.0,24678882.0,12029241.0,225490529.0,11246282.0,21191104.0,90538005.0,15898.0,50288809.0,52210431.0,,,,45366897.0,18664966.0,341601555.0,25719048.0
763,Texas A & M University,228723.0,2020,Football Bowl Subdivision,Southeastern Conference,166612792.0,,24010311.0,1127665.0,3690047.0,2686179.0,14026442.0,48112569.0,34445378.0,26613454.0,11900748.0,174569309.0,5336917.0,18728828.0,50157881.0,23557.0,50275398.0,50046728.0,,,,42534985.0,18096973.0,318119403.0,23992309.0
764,Texas A & M University,228723.0,2021,Football Bowl Subdivision,Southeastern Conference,141824256.0,0.0,19037073.0,1159128.0,705260.0,1008816.0,11439916.0,38941845.0,31470601.0,25658245.0,12403372.0,161870328.0,7146205.0,14384647.0,47772619.0,35500.0,80516722.0,12014635.0,0.0,0.0,0.0,36655978.0,16486754.0,289176100.0,20219827.0
765,Texas State University,228459.0,2005,Football Championship Subdivision,nan,13231144.0,0.0,1245479.0,196349.0,217146.0,189104.0,1108149.0,1848079.0,2655048.0,2632248.0,3139543.0,14109291.0,1034442.0,616782.0,872601.0,525868.0,663655.0,223513.0,4893373.0,5279057.0,10172430.0,2987378.0,850485.0,537661831.0,669699.0
766,Texas State University,228459.0,2006,Football Championship Subdivision,nan,15036450.0,0.0,1505750.0,271397.0,170976.0,234876.0,1524463.0,2289986.0,2845574.0,2858255.0,3335174.0,15805534.0,1099060.0,692561.0,1206545.0,650944.0,619094.0,749763.0,5464086.0,5323481.0,10787567.0,3717893.0,939755.0,460372329.0,1385592.0
767,Texas State University,228459.0,2007,Football Championship Subdivision,nan,16695857.0,0.0,1689042.0,271483.0,129642.0,208774.0,1249093.0,3417660.0,2869833.0,2938716.0,3921614.0,17135248.0,2177659.0,760654.0,1059630.0,616190.0,664462.0,380578.0,5185419.0,6290656.0,11476074.0,3409795.0,984081.0,16145044.0,1204049.0
768,Texas State University,228459.0,2008,Football Championship Subdivision,nan,16001267.0,0.0,1506999.0,233899.0,117046.0,198494.0,1326672.0,2699887.0,3002637.0,3041356.0,3874279.0,17244242.0,1113496.0,909946.0,1223693.0,637634.0,692969.0,334609.0,5635816.0,6696078.0,12331894.0,3217159.0,982948.0,17187227.0,1327195.0
769,Texas State University,228459.0,2009,Football Championship Subdivision,nan,18069481.0,0.0,1876266.0,166336.0,145882.0,233425.0,1606737.0,3189693.0,3148275.0,3390675.0,4312194.0,28283117.0,1542585.0,937382.0,8843643.0,558582.0,752821.0,541262.0,6223966.0,8882877.0,15106843.0,3649084.0,1091605.0,58577403.0,2639640.0
770,Texas State University,228459.0,2010,Football Championship Subdivision,nan,24565446.0,0.0,1888254.0,288568.0,155625.0,229343.0,1752853.0,8652507.0,3335890.0,3766260.0,4496147.0,23964729.0,1703345.0,946270.0,1889629.0,641055.0,699696.0,573464.0,6526349.0,10984921.0,17511270.0,3813587.0,1093386.0,52933798.0,2356728.0
771,Texas State University,228459.0,2011,Football Championship Subdivision,nan,24435551.0,0.0,2269154.0,279641.0,208925.0,277315.0,1628547.0,7407227.0,3804488.0,4111334.0,4448920.0,26190598.0,1140442.0,1038275.0,2326343.0,562702.0,795221.0,613918.0,6814906.0,12898792.0,19713698.0,4619475.0,1512040.0,102823688.0,2291936.0
772,Texas State University,228459.0,2012,Football Championship Subdivision,nan,30024434.0,0.0,3225686.0,245429.0,263188.0,378622.0,2127587.0,10737739.0,4122728.0,4078682.0,4844773.0,31732131.0,1219170.0,1131312.0,4145133.0,722803.0,1268959.0,805442.0,7079121.0,15360192.0,22439312.0,5774878.0,1686955.0,96504863.0,4627903.0
773,Texas State University,228459.0,2013,Football Bowl Subdivision,Sun Belt Conference,32209453.0,0.0,2921490.0,354621.0,529656.0,420244.0,3263088.0,10513714.0,4448024.0,4244567.0,5514049.0,34621663.0,1605750.0,1010445.0,3134148.0,1007310.0,1451133.0,1947469.0,7430255.0,17035154.0,24465409.0,7081841.0,1672350.0,95111636.0,5353283.0
774,Texas State University,228459.0,2014,Football Bowl Subdivision,Sun Belt Conference,32481729.0,0.0,3177614.0,338732.0,667947.0,460153.0,3373176.0,9651268.0,4609931.0,4596685.0,5606224.0,36845135.0,1909558.0,1219138.0,3177451.0,1116565.0,1458903.0,984202.0,7579074.0,19400245.0,26979319.0,7445767.0,1698105.0,85562464.0,5065530.0
775,Texas State University,228459.0,2015,Football Bowl Subdivision,Sun Belt Conference,38766030.0,0.0,3367829.0,570006.0,597189.0,480782.0,3770187.0,14528222.0,4814046.0,4887771.0,5750000.0,39452215.0,2113549.0,1284725.0,3885080.0,1482654.0,2151209.0,1025839.0,7713111.0,19796047.0,27509158.0,7960186.0,1769232.0,81305735.0,4000654.0
776,Texas State University,228459.0,2016,Football Bowl Subdivision,Sun Belt Conference,35302816.0,0.0,4684414.0,501189.0,625854.0,548980.0,3714111.0,8889078.0,4925909.0,5521781.0,5891499.0,39174714.0,1619297.0,1184425.0,3264987.0,1376628.0,2397734.0,1047575.0,8084407.0,20199662.0,28284069.0,9180896.0,2054293.0,76181346.0,4995684.0
777,Texas State University,228459.0,2017,Football Bowl Subdivision,Sun Belt Conference,39702899.0,0.0,5037612.0,359659.0,251205.0,477864.0,3584777.0,13972510.0,9909927.0,92412.0,6016933.0,42500346.0,1619095.0,1317154.0,3051083.0,1809639.0,2721916.0,1263862.0,10619488.0,20098110.0,30717598.0,8243159.0,2955802.0,72736675.0,6425102.0
778,Texas State University,228459.0,2018,Football Bowl Subdivision,Sun Belt Conference,37196905.0,0.0,3882185.0,305887.0,286248.0,573350.0,3968259.0,12533316.0,5035526.0,4912277.0,5699857.0,40215729.0,2694728.0,1211595.0,2630458.0,1459529.0,2470669.0,1056303.0,9153114.0,19539333.0,28692447.0,7845327.0,2116377.0,68184737.0,5002696.0
779,Texas State University,228459.0,2019,Football Bowl Subdivision,Sun Belt Conference,39324262.0,0.0,3094804.0,287197.0,645789.0,511953.0,4149810.0,12549605.0,5910495.0,6023809.0,6150801.0,40100426.0,2684467.0,1272509.0,2332484.0,2086191.0,2330544.0,872271.0,8458439.0,20063522.0,28521960.0,10951417.0,2849211.0,66054771.0,6197760.0
780,Texas State University,228459.0,2020,Football Bowl Subdivision,Sun Belt Conference,36758336.0,0.0,2451449.0,612730.0,573973.0,414732.0,3242479.0,12753518.0,5733990.0,5070120.0,5905346.0,38107759.0,868003.0,1309983.0,2083402.0,1587221.0,1673436.0,886118.0,8985219.0,20714376.0,29699596.0,9206460.0,2684178.0,63657132.0,6812155.0
781,Texas State University,228459.0,2021,Football Bowl Subdivision,Sun Belt Conference,34363246.0,0.0,1792885.0,796550.0,20343.0,193369.0,3447416.0,11042440.0,5605761.0,4913577.0,6550905.0,34871441.0,634254.0,1036807.0,1650338.0,1350000.0,2413963.0,530062.0,8114886.0,19141131.0,27256017.0,8954823.0,2641605.0,56905051.0,6308010.0
782,Texas Tech University,229115.0,2005,Football Bowl Subdivision,Big 12 Conference,64224506.0,0.0,5200090.0,464340.0,888009.0,962121.0,6385018.0,23889188.0,9436505.0,10608193.0,6391042.0,66547161.0,4041979.0,5632880.0,23350965.0,346879.0,12431992.0,13547990.0,3490864.0,3703612.0,7194476.0,24764884.0,3822544.0,151778141.0,16410982.0
