,SurveyYear,InstitutionName,UGratioBG,MaleUndergraduates,FemaleUndergraduates,RevenuesMensTeam,RevenuesWomensTeam,ExpensesMensTeam,ExpensesWomensTeam,OperatingExpensesperTeamMensTeam,OperatingExpensesperTeamWomensTeam
10025,2009,Centre College,0.8338368580060423,552.0,662.0,62793.0,71716.0,62793.0,71716.0,39580.0,38625.0
10026,2009,Cerro Coso Community College,0.7218259629101283,506.0,701.0,,31031.0,,31031.0,0.0,14600.0
10027,2009,Chabot College,0.9056269384138237,2044.0,2257.0,40589.0,34947.0,40589.0,34947.0,10424.0,12675.0
10028,2009,Chadron State College,0.820021299254526,770.0,939.0,209923.0,181061.0,209923.0,181061.0,49950.0,40952.0
10029,2009,Chaminade University of Honolulu,0.4947613504074505,425.0,859.0,483955.0,116475.0,483955.0,116475.0,70967.0,55114.0
10030,2009,Chandler/Gilbert Community College,1.0609022556390977,1411.0,1330.0,40034.0,50831.0,35526.0,40726.0,12984.0,17667.0
10031,2009,Chapman University,0.7245436105476674,1786.0,2465.0,97516.0,91958.0,97516.0,91958.0,20543.0,23240.0
10032,2009,Charleston Southern University,0.6037991858887382,890.0,1474.0,915880.0,623568.0,903380.0,618668.0,135002.0,104153.0
10033,2009,Chatham University,0.0029542097488921715,2.0,677.0,,88277.0,,88277.0,0.0,36400.0
10034,2009,Chattahoochee Valley Community College,0.5530546623794212,344.0,622.0,187680.0,175800.0,187680.0,175800.0,42000.0,38000.0
10035,2009,Chattanooga State Community College,0.823958780592529,1919.0,2329.0,129635.0,122005.0,129635.0,122005.0,21997.0,16459.0
10036,2009,Chemeketa Community College,0.8846289131199437,2515.0,2843.0,62991.0,59479.0,60401.0,56504.0,23253.0,21731.0
10037,2009,Chesapeake College,0.7083333333333334,442.0,624.0,38663.0,16025.0,38663.0,16025.0,22159.0,6775.0
10038,2009,Chestnut Hill College,0.48258064516129034,374.0,775.0,156815.0,164920.0,156815.0,164920.0,21176.0,15006.0
10039,2009,Chicago State University,0.4203770557561171,1048.0,2493.0,606476.0,641349.0,606476.0,641349.0,202757.0,193636.0
10040,2009,Chipola College,0.7481884057971014,413.0,552.0,339666.0,300222.0,339666.0,300222.0,39096.0,30711.0
10041,2009,Chowan University,1.1075949367088607,525.0,474.0,188638.0,176623.0,190970.0,179535.0,31561.0,25174.0
10042,2009,Christian Brothers University,0.8522895125553914,577.0,677.0,389460.0,332743.0,355427.0,320531.0,43150.0,33701.0
10043,2009,Christopher Newport University,0.7741935483870968,2016.0,2604.0,145043.0,208840.0,145043.0,208840.0,23244.0,28375.0
10044,2009,Cisco College,0.6857825567502986,574.0,837.0,,151248.0,,151248.0,0.0,56087.0
10045,2009,Citadel Military College of South Carolina,16.46875,2108.0,128.0,1555732.0,,1290552.0,,309588.0,0.0
10046,2009,City College of San Francisco,0.977607864554888,3580.0,3662.0,52495.0,39272.0,52495.0,39272.0,18495.0,15272.0
10047,2009,Clackamas Community College,0.9111508646392368,1528.0,1677.0,74318.0,69077.0,69382.0,67967.0,24869.0,24558.0
10048,2009,Claflin University,0.5286225402504472,591.0,1118.0,353972.0,194393.0,353972.0,194393.0,66950.0,53422.0
10049,2009,Clarendon College,1.0764119601328903,324.0,301.0,122565.0,125797.0,121557.0,121737.0,25965.0,25670.0
10050,2009,Clarion University of Pennsylvania,0.7221494102228048,2204.0,3052.0,361902.0,410254.0,347037.0,365604.0,40089.0,40495.0
10051,2009,Clark Atlanta University,0.37533632286995516,837.0,2230.0,357331.0,327792.0,332723.0,330466.0,69699.0,57400.0
10052,2009,Clark State Community College,0.5841409691629956,663.0,1135.0,20247.0,20247.0,17821.0,14515.0,9324.0,5626.0
10053,2009,Clark University,0.6383296047725578,856.0,1341.0,146351.0,117535.0,145118.0,113788.0,22967.0,20789.0
10054,2009,Clarke College,0.47697974217311234,259.0,543.0,216148.0,175224.0,216148.0,175224.0,45258.0,31992.0
10055,2009,Clarkson University,2.615079365079365,1977.0,756.0,113106.0,101343.0,111378.0,107220.0,30562.0,32467.0
10056,2009,Clayton  State University,0.4754841367943964,1154.0,2427.0,353044.0,367204.0,353044.0,367204.0,35349.0,48640.0
10057,2009,Clemson University,1.1745598057073467,7738.0,6588.0,7054691.0,431685.0,4217341.0,2200278.0,882770.0,498306.0
10058,2009,Cleveland State Community College,0.7302405498281787,850.0,1164.0,107014.0,103659.0,112354.0,93210.0,33184.0,33613.0
10059,2009,Cleveland State University,0.8464391691394659,3423.0,4044.0,1766502.0,1119908.0,1766502.0,1119908.0,259214.0,136504.0
10060,2009,Cloud County Community College,0.9576719576719577,362.0,378.0,156037.0,147995.0,157775.0,147317.0,17215.0,19613.0
10061,2009,Coahoma Community College,0.5661971830985916,804.0,1420.0,186237.0,182829.0,186237.0,182829.0,24073.0,25474.0
10062,2009,Coastal Bend College,0.5610217596972564,593.0,1057.0,43699.0,,42947.0,,15905.0,0.0
10063,2009,Coastal Carolina University,0.8842272968667021,3330.0,3766.0,1230894.0,786977.0,1230894.0,786977.0,236858.0,168446.0
10064,2009,Cochise College,0.7131782945736435,460.0,645.0,111306.0,111306.0,111306.0,111306.0,19189.0,19189.0
10065,2009,Coe College,0.8730886850152905,571.0,654.0,94921.0,89646.0,88577.0,89057.0,29347.0,28784.0
10066,2009,Coffeyville Community College,1.3793774319066148,709.0,514.0,241642.0,189264.0,216239.0,163831.0,53146.0,36563.0
10067,2009,Coker College,0.3989071038251366,292.0,732.0,288023.0,202596.0,289566.0,207941.0,25470.0,19225.0
10068,2009,Colby College,0.850956696878147,845.0,993.0,157730.0,121931.0,169068.0,118799.0,57955.0,51956.0
10069,2009,Colby Community College,0.6479289940828402,219.0,338.0,114761.0,100927.0,114761.0,100927.0,18500.0,21100.0
10070,2009,Colby-Sawyer College,0.47275204359673023,347.0,734.0,99170.0,90626.0,102123.0,87673.0,27079.0,16102.0
10071,2009,Colgate University,0.8841750841750842,1313.0,1485.0,1233232.0,1173292.0,1233232.0,1173292.0,153869.0,130505.0
10072,2009,College of Charleston,0.5608768971332209,3326.0,5930.0,1475492.0,1011310.0,1475492.0,1011310.0,276848.0,161070.0
10073,2009,College of Coastal Georgia,0.5357894736842105,509.0,950.0,116093.0,,109775.0,,13518.0,0.0
10074,2009,College of DuPage,1.1168376282211658,4464.0,3997.0,83051.0,26051.0,83051.0,26051.0,13893.0,8701.0
10075,2009,College of Lake County,1.0604534005037782,2526.0,2382.0,36195.0,35536.0,36195.0,35536.0,17223.0,13361.0
10076,2009,College of Marin,0.9568567026194145,621.0,649.0,49716.0,30270.0,46001.0,28520.0,14155.0,10113.0
10077,2009,College of Mount Saint Vincent,0.3713123092573754,365.0,983.0,43106.0,31326.0,43191.0,31312.0,26047.0,17694.0
10078,2009,College of Mount St. Joseph,0.8153638814016172,605.0,742.0,155176.0,98186.0,155176.0,98186.0,49395.0,24846.0
10079,2009,College of Notre Dame of Maryland,0.00819672131147541,4.0,488.0,,18418.0,,18418.0,0.0,5012.0
10080,2009,College of Our Lady of the Elms,0.3293103448275862,191.0,580.0,61497.0,51285.0,61497.0,51285.0,24753.0,18065.0
10081,2009,College of Saint Elizabeth,0.021244309559939303,14.0,659.0,,46943.0,,46943.0,0.0,13546.0
10082,2009,College of San Mateo,1.0165348670021568,1414.0,1391.0,,52337.0,,52337.0,0.0,8490.0
10083,2009,College of Southern Idaho,0.7747851002865329,1352.0,1745.0,584428.0,442323.0,584428.0,442323.0,213688.0,154308.0
10084,2009,College of Southern Maryland,0.7734741784037559,1318.0,1704.0,35860.0,28527.0,35860.0,28527.0,7339.0,3687.0
10085,2009,College of the Holy Cross,0.8312262958280657,1315.0,1582.0,2689882.0,1305265.0,2689882.0,1305265.0,282597.0,179938.0
10086,2009,College of the Ozarks,0.76221928665786,577.0,757.0,197506.0,217616.0,197506.0,217616.0,94713.0,111938.0
10087,2009,College of the Redwoods,0.8803358992302309,1258.0,1429.0,56141.0,46241.0,53599.0,45786.0,29100.0,30602.0
10088,2009,College of the Sequoias,0.8388535031847134,2634.0,3140.0,45546.0,27099.0,39032.0,36860.0,6537.0,6543.0
10089,2009,College of the Siskiyous,0.9094202898550725,502.0,552.0,58828.0,69801.0,53794.0,67495.0,22542.0,23570.0
10090,2009,College of William and Mary,0.839297124600639,2627.0,3130.0,1363298.0,1118059.0,1363298.0,1118059.0,270527.0,166394.0
10091,2009,Collin County Community College District,0.9078629032258064,4503.0,4960.0,162371.0,149243.0,162371.0,149243.0,33824.0,36494.0
10092,2009,Colorado Christian University,0.6518518518518519,528.0,810.0,242263.0,275471.0,242263.0,275471.0,52390.0,55186.0
10093,2009,Colorado College,0.8849472674976031,923.0,1043.0,140469.0,174553.0,138841.0,131842.0,58001.0,51960.0
10094,2009,Colorado Northwestern Community College,0.6934865900383141,181.0,261.0,155513.0,153049.0,155513.0,153049.0,63371.0,59417.0
10095,2009,Colorado School of Mines,2.9555808656036446,2595.0,878.0,408203.0,392090.0,408203.0,392090.0,36730.0,35719.0
10096,2009,Colorado State University,0.9220263463773731,9519.0,10324.0,1969756.0,1041024.0,1969756.0,1041024.0,265281.0,211345.0
10097,2009,Colorado State University-Pueblo,0.8821811100292113,1812.0,2054.0,324013.0,341960.0,317661.0,333036.0,42958.0,52942.0
10098,2009,Columbia Basin College,0.7904876580373269,1313.0,1661.0,65384.0,61974.0,65384.0,61686.0,29836.0,25502.0
10099,2009,Columbia College,0.008394543546694649,8.0,953.0,,227860.0,,227860.0,0.0,30790.0
10100,2009,Columbia College,0.5927781256522646,2840.0,4791.0,327657.0,334575.0,333392.0,328339.0,73138.0,74447.0
10101,2009,Columbia State Community College,0.7007874015748031,1068.0,1524.0,108219.0,62795.0,108219.0,62795.0,15722.0,11240.0
10102,2009,Columbia University in the City of New York,1.0590742996345919,3478.0,3284.0,864839.0,648879.0,864839.0,648879.0,140473.0,143049.0
10103,2009,Columbia-Greene Community College,0.7435508345978755,490.0,659.0,51082.0,,49189.0,,22770.0,0.0
10104,2009,Columbus State University,0.6468013468013468,1921.0,2970.0,297122.0,353191.0,305574.0,347602.0,29646.0,44584.0
10105,2009,Community College of Allegheny County,0.8448808473080318,3829.0,4532.0,42664.0,51179.0,46664.0,50679.0,34164.0,33154.0
10106,2009,Community College of Beaver County,0.8986384266263238,594.0,661.0,91356.0,,91356.0,,59656.0,0.0
10107,2009,Concord University,0.7769347496206374,1024.0,1318.0,229782.0,224921.0,229782.0,224921.0,28500.0,32995.0
10108,2009,Concordia College at Moorhead,0.6410876132930513,1061.0,1655.0,135654.0,112072.0,127169.0,112417.0,44532.0,45575.0
10109,2009,Concordia University,0.9906015037593985,527.0,532.0,168567.0,234535.0,141156.0,138724.0,22274.0,17518.0
10110,2009,Concordia University,0.6561360874848117,540.0,823.0,556343.0,343947.0,556343.0,343947.0,67334.0,40757.0
10111,2009,Concordia University,0.7664670658682635,512.0,668.0,147072.0,111191.0,147072.0,107513.0,57572.0,30775.0
10112,2009,Concordia University Texas,0.8020833333333334,385.0,480.0,122928.0,100933.0,123089.0,105160.0,57533.0,47595.0
10113,2009,Concordia University-Ann Arbor,0.8472222222222222,183.0,216.0,248967.0,222310.0,233071.0,211768.0,37693.0,31150.0
10114,2009,Concordia University-Saint Paul,0.7647831800262812,582.0,761.0,405468.0,424266.0,405468.0,424266.0,48099.0,81191.0
10115,2009,Concordia University-Wisconsin,0.663558106169297,925.0,1394.0,71285.0,94400.0,67282.0,89413.0,30544.0,28740.0
10116,2009,Connecticut College,0.6289134438305709,683.0,1086.0,111957.0,130708.0,111957.0,130708.0,37971.0,32606.0
10117,2009,Connors State College,0.49770642201834864,434.0,872.0,203314.0,212989.0,203314.0,205105.0,47532.0,35112.0
10118,2009,Contra Costa College,0.6709677419354839,936.0,1395.0,40113.0,60333.0,38113.0,30333.0,11164.0,3354.0
10119,2009,Copiah-Lincoln Community College,0.5553309752400202,1099.0,1979.0,151215.0,192342.0,150099.0,191226.0,20290.0,29111.0
10120,2009,Coppin State University,0.3260302556077204,625.0,1917.0,812119.0,459348.0,764275.0,720926.0,158794.0,108790.0
10121,2009,Corban College,0.6478260869565218,298.0,460.0,198364.0,274172.0,188339.0,269135.0,38139.0,59135.0
10122,2009,Cornell College,0.9162393162393162,536.0,585.0,136024.0,125000.0,131880.0,135560.0,29531.0,22926.0
10123,2009,Cornell University,1.0254088785046729,7022.0,6848.0,967202.0,539494.0,967202.0,539494.0,256302.0,102649.0
10124,2009,Cornerstone University,0.7151442307692307,595.0,832.0,283130.0,164070.0,283130.0,164070.0,56764.0,36044.0
10125,2009,Corning Community College,0.86579754601227,1129.0,1304.0,28200.0,27158.0,27118.0,26146.0,18618.0,17650.0
10126,2009,Cosumnes River College,0.8909740840035746,1994.0,2238.0,46970.0,45758.0,46970.0,45758.0,25579.0,24367.0
10127,2009,COUNTY COLLEGE OF MORRIS,1.2517275419545904,2536.0,2026.0,34337.0,38136.0,34337.0,38136.0,6678.0,4424.0
10128,2009,Covenant College,0.6875852660300137,504.0,733.0,183095.0,136868.0,179404.0,136868.0,20154.0,15368.0
10129,2009,Cowley County Community College,0.831013916500994,836.0,1006.0,227017.0,229350.0,224760.0,227243.0,68481.0,59547.0
10130,2009,Creighton University,0.6833623693379791,1569.0,2296.0,4886660.0,938442.0,5032173.0,938442.0,372090.0,175226.0
10131,2009,Crowder College,0.6614368290668868,801.0,1211.0,,187519.0,,177002.0,0.0,28212.0
10132,2009,Crowley's Ridge College,1.5555555555555556,84.0,54.0,32340.0,,27972.0,,17454.0,0.0
10133,2009,Crown College,0.7820224719101123,348.0,445.0,51763.0,39786.0,51763.0,39786.0,18383.0,12601.0
10134,2009,Cuesta College,1.1284046692607004,2610.0,2313.0,56384.0,41650.0,45461.0,37538.0,15372.0,8893.0
10135,2009,Culver-Stockton College,0.8298429319371727,317.0,382.0,302255.0,306960.0,302255.0,306960.0,36265.0,27847.0
10136,2009,Cumberland County College,0.6152787336545079,894.0,1453.0,35556.0,35556.0,35556.0,35556.0,20431.0,20431.0
10137,2009,Cumberland University,0.8391038696537678,412.0,491.0,436737.0,439690.0,431900.0,427579.0,48399.0,41407.0
10138,2009,CUNY Borough of Manhattan Community College,0.7376723388398957,5939.0,8051.0,29105.0,28905.0,28773.0,25222.0,19117.0,16019.0
10139,2009,CUNY College of Staten Island,0.8082057322340008,4117.0,5094.0,49529.0,52636.0,49529.0,52636.0,28383.0,23379.0
10140,2009,CUNY Queens College,0.7118520675596971,4889.0,6868.0,246790.0,191797.0,246790.0,191797.0,15285.0,25073.0
10141,2009,Curry College,0.8842504743833017,932.0,1054.0,41340.0,54136.0,41340.0,54136.0,23416.0,20019.0
10142,2009,Cypress College,0.8584625536126691,2602.0,3031.0,101997.0,108847.0,101997.0,100298.0,5875.0,5315.0
10143,2009,D'Youville College,0.38005644402634053,404.0,1063.0,46718.0,41329.0,46718.0,41329.0,36725.0,25879.0
10144,2009,Daemen College,0.3821362799263352,415.0,1086.0,266597.0,215868.0,266597.0,215868.0,80823.0,67353.0
10145,2009,Dakota College at Bottineau,1.0134228187919463,151.0,149.0,51961.0,39253.0,51961.0,39253.0,24414.0,23054.0
10146,2009,Dakota State University,1.2097087378640776,623.0,515.0,146010.0,119456.0,146010.0,119456.0,25500.0,26000.0
10147,2009,Dakota Wesleyan University,0.765625,294.0,384.0,257737.0,190646.0,240791.0,185551.0,36209.0,23803.0
10148,2009,Dallas Baptist University,0.7783132530120482,969.0,1245.0,561768.0,,575433.0,,102619.0,0.0
10149,2009,Dallas Christian College,1.2947368421052632,123.0,95.0,27982.0,21861.0,27982.0,21861.0,13812.0,13300.0
10150,2009,Danville Area Community College,0.791970802919708,651.0,822.0,77480.0,70424.0,75137.0,69196.0,20815.0,18582.0
10151,2009,Dartmouth College,1.015771315919172,2061.0,2029.0,670906.0,600159.0,687697.0,601706.0,143789.0,138457.0
10152,2009,Davenport University,0.9198626216370922,1607.0,1747.0,398225.0,367405.0,398225.0,367405.0,82842.0,86071.0
10153,2009,Davidson College,0.9704880817253121,855.0,881.0,1499507.0,1085294.0,1498751.0,1068522.0,215161.0,100054.0
10154,2009,Davidson County Community College,0.7191111111111111,809.0,1125.0,104680.0,,104680.0,,50291.0,0.0
10155,2009,Davis & Elkins College,0.6613333333333333,248.0,375.0,271297.0,216951.0,261968.0,217407.0,27640.0,22711.0
10156,2009,Dawson Community College,1.0135135135135136,150.0,148.0,145613.0,103166.0,137536.0,102398.0,20820.0,21198.0
10157,2009,Daytona State College,0.7511301451344278,3157.0,4203.0,373084.0,364182.0,373084.0,364182.0,60534.0,58764.0
10158,2009,Dean College,1.1352657004830917,470.0,414.0,64350.0,75590.0,63321.0,65738.0,15071.0,14848.0
10159,2009,Defiance College,1.150997150997151,404.0,351.0,115301.0,88064.0,106140.0,81825.0,54621.0,38730.0
10160,2009,Delaware County Community College,1.0288426433004747,2818.0,2739.0,7730.0,2460.0,11530.0,6260.0,7730.0,2460.0
10161,2009,Delaware State University,0.639325189063409,1099.0,1719.0,1689936.0,1249214.0,1689461.0,1248964.0,307828.0,181182.0
10162,2009,Delaware Valley College,0.720954356846473,695.0,964.0,66062.0,79890.0,64094.0,78424.0,11007.0,11304.0
10163,2009,Delgado Community College,0.5492615820352013,2715.0,4943.0,120032.0,109931.0,120032.0,109931.0,31032.0,29376.0
10164,2009,Delta College,0.9306713470820536,2121.0,2279.0,99422.0,59476.0,93622.0,56624.0,28373.0,27839.0
10165,2009,Delta State University,0.6758389261744966,1007.0,1490.0,415011.0,426930.0,415011.0,426930.0,97024.0,83457.0
10166,2009,Denison University,0.7788385043754972,979.0,1257.0,131494.0,135909.0,131494.0,135909.0,29920.0,42000.0
10167,2009,Denmark Technical College,0.7364341085271318,380.0,516.0,74252.0,72245.0,76233.0,72061.0,57128.0,51036.0
10168,2009,DePaul University,0.839407903924033,6011.0,7161.0,6528661.0,2201626.0,6528661.0,2201626.0,935867.0,483191.0
10169,2009,DePauw University,0.765015015015015,1019.0,1332.0,183504.0,219536.0,177869.0,215979.0,74874.0,82828.0
10170,2009,Des Moines Area Community College,0.9169398907103825,4195.0,4575.0,100305.0,85224.0,100305.0,85224.0,27132.0,32204.0
10171,2009,DeSales University,0.7824742268041237,759.0,970.0,121820.0,75845.0,109638.0,71124.0,30690.0,25392.0
10172,2009,Diablo Valley College,1.1089435774309724,3695.0,3332.0,61861.0,34144.0,61861.0,34144.0,15924.0,18388.0
10173,2009,Dickinson College,0.7820414428242517,1019.0,1303.0,81604.0,77535.0,78255.0,75998.0,22901.0,21413.0
10174,2009,Dickinson State University,0.6763059701492538,725.0,1072.0,154661.0,151399.0,154661.0,151399.0,69001.0,49546.0
10175,2009,Dillard University,0.3694083694083694,256.0,693.0,267994.0,290958.0,267994.0,290958.0,43884.0,47168.0
10176,2009,Dixie State College of Utah,1.0389069013432144,2243.0,2159.0,344962.0,329009.0,326923.0,326622.0,110474.0,67874.0
10177,2009,Doane College,1.0254237288135593,484.0,472.0,299220.0,264837.0,299220.0,264837.0,27369.0,29935.0
10178,2009,Dodge City Community College,1.4444444444444444,442.0,306.0,115559.0,119337.0,115559.0,119337.0,28400.0,32016.0
10179,2009,Dominican College of Blauvelt,0.5068783068783069,479.0,945.0,298050.0,294586.0,298050.0,294586.0,33285.0,33165.0
10180,2009,Dominican University,0.44757709251101324,508.0,1135.0,95569.0,82733.0,95569.0,82733.0,22661.0,20090.0
10181,2009,Dominican University of California,0.34942528735632183,304.0,870.0,334141.0,284696.0,334141.0,284696.0,71523.0,66360.0
10182,2009,Dordt College,0.9493865030674846,619.0,652.0,175099.0,139912.0,175099.0,139912.0,27725.0,25561.0
10183,2009,Drake University,0.7236910316226024,1396.0,1929.0,1950495.0,1145853.0,2053256.0,1287071.0,586728.0,280196.0
10184,2009,Drew University,0.6544190665342602,659.0,1007.0,95487.0,93501.0,104371.0,98047.0,30426.0,31595.0
10185,2009,Drexel University,1.3688614842545694,6216.0,4541.0,2124475.0,1527841.0,2221643.0,1539208.0,452263.0,182830.0
10186,2009,Drury University,0.5987963891675026,1194.0,1994.0,671884.0,638620.0,671884.0,638620.0,111839.0,114416.0
10187,2009,Duke University,1.0558946353999357,3287.0,3113.0,26667056.0,2484655.0,12286475.0,3524570.0,1926562.0,662239.0
10188,2009,Duquesne University,0.7648183556405354,2400.0,3138.0,2682735.0,1681716.0,2682735.0,1681716.0,728142.0,366639.0
10189,2009,Dutchess Community College,0.9922809725974527,2571.0,2591.0,18522.0,16729.0,18522.0,16729.0,10822.0,8864.0
10190,2009,Dyersburg State Community College,0.4528605962933118,562.0,1241.0,81322.0,94230.0,81322.0,94230.0,30354.0,30701.0
10191,2009,Earlham College,0.8180300500834724,490.0,599.0,101185.0,98435.0,96185.0,98435.0,33149.0,33584.0
10192,2009,East Carolina University,0.724020764511562,7671.0,10595.0,2313729.0,1830178.0,2059228.0,1257182.0,587677.0,333036.0
10193,2009,East Central Community College,0.661526599845798,858.0,1297.0,139058.0,148438.0,139058.0,148438.0,20138.0,17680.0
10194,2009,East Central University,0.7887240356083086,1329.0,1685.0,192937.0,186721.0,192915.0,189339.0,47258.0,40410.0
10195,2009,East Mississippi Community College,0.6925708699902249,1417.0,2046.0,209078.0,146908.0,209078.0,146908.0,44683.0,29753.0
10196,2009,East Stroudsburg University of Pennsylvania,0.8534098151688974,2678.0,3138.0,348839.0,181407.0,348839.0,181407.0,67475.0,43733.0
10197,2009,East Tennessee State University,0.8016544117647059,4361.0,5440.0,1178179.0,774726.0,1178179.0,774726.0,251345.0,150024.0
10198,2009,East Texas Baptist University,0.9725776965265083,532.0,547.0,174087.0,182202.0,167105.0,176697.0,47754.0,53922.0
10199,2009,Eastern Arizona College,0.9220404234841193,958.0,1039.0,174684.0,128305.0,174684.0,128305.0,34968.0,28811.0
10200,2009,Eastern Connecticut State University,0.890249234805422,2036.0,2287.0,137359.0,128240.0,137359.0,128240.0,35410.0,25642.0
10201,2009,Eastern Illinois University,0.7456325590324439,3884.0,5209.0,674987.0,353476.0,759590.0,724753.0,177810.0,203470.0
10202,2009,Eastern Iowa Community College District,0.702200488997555,1436.0,2045.0,44460.0,,44460.0,,12596.0,0.0
10203,2009,Eastern Kentucky University,0.7801461632155907,5124.0,6568.0,1179408.0,904635.0,1179408.0,904635.0,157922.0,111374.0
10204,2009,Eastern Mennonite University,0.5539906103286385,354.0,639.0,88415.0,69994.0,88415.0,69994.0,21845.0,22795.0
10205,2009,Eastern Michigan University,0.7680798004987531,5544.0,7218.0,1195170.0,1182828.0,1227547.0,1184508.0,163119.0,110440.0
10206,2009,Eastern Nazarene College,0.7098121085594989,340.0,479.0,78584.0,71534.0,78584.0,71534.0,23210.0,21248.0
10207,2009,Eastern New Mexico University-Main Campus,0.9502332814930016,1222.0,1286.0,312105.0,305294.0,334069.0,290496.0,65789.0,63324.0
10208,2009,Eastern Oklahoma State College,0.6915739268680445,435.0,629.0,141468.0,109385.0,141468.0,109385.0,28170.0,28425.0
10209,2009,Eastern Oregon University,0.6809563066776587,826.0,1213.0,237442.0,235549.0,240719.0,236824.0,42491.0,41815.0
10210,2009,Eastern University,0.4584717607973422,690.0,1505.0,76113.0,41861.0,87576.0,40188.0,33110.0,17911.0
10211,2009,Eastern Washington University,0.8247357293868922,3901.0,4730.0,901287.0,922017.0,810804.0,697405.0,170816.0,148304.0
10212,2009,Eastern Wyoming College,0.8415492957746479,239.0,284.0,143112.0,147513.0,143112.0,147513.0,40575.0,37163.0
10213,2009,Ecclesia College,1.0,47.0,47.0,120319.0,90684.0,120319.0,90684.0,19258.0,21213.0
10214,2009,Eckerd College,0.6721828211189913,853.0,1269.0,597391.0,350645.0,597391.0,350645.0,47647.0,28928.0
10215,2009,Edgewood College,0.3971830985915493,423.0,1065.0,127527.0,110023.0,114150.0,88916.0,40400.0,31873.0
10216,2009,Edinboro University of Pennsylvania,0.789308176100629,2510.0,3180.0,362539.0,313963.0,362539.0,313963.0,39396.0,41084.0
10217,2009,Edmonds Community College,0.9643577673167452,1434.0,1487.0,59488.0,96839.0,59488.0,96839.0,15340.0,23491.0
10218,2009,Edward Waters College,1.3676470588235294,465.0,340.0,154695.0,144163.0,154695.0,144136.0,25360.0,22107.0
10219,2009,Elgin Community College,1.0313358988455195,1876.0,1819.0,46485.0,52756.0,46485.0,52756.0,28200.0,27200.0
10220,2009,Elizabeth City State University,0.6680376028202115,1137.0,1702.0,244818.0,169473.0,241647.0,160299.0,81841.0,62517.0
10221,2009,Elizabethtown College,0.5678391959798995,678.0,1194.0,100399.0,112108.0,100399.0,112108.0,17056.0,12843.0
10222,2009,Ellsworth Community College,1.3300653594771241,407.0,306.0,77591.0,62297.0,77591.0,62297.0,26454.0,20089.0
10223,2009,Elmhurst College,0.6077097505668935,1072.0,1764.0,172146.0,174607.0,163046.0,167507.0,34011.0,36984.0
10224,2009,Elmira College,0.383289124668435,289.0,754.0,90804.0,103761.0,86786.0,101440.0,43827.0,45961.0
10225,2009,Elon University,0.6937782412234967,1996.0,2877.0,1221008.0,1024366.0,1221008.0,1024366.0,142953.0,118107.0
10226,2009,Embry Riddle Aeronautical University-Daytona Beach,5.034833091436865,3469.0,689.0,598524.0,,632408.0,,70485.0,0.0
10227,2009,Emerson College,0.6928395061728395,1403.0,2025.0,106500.0,91000.0,105201.0,88487.0,25260.0,22029.0
10228,2009,Emmanuel College,0.3797881010594947,466.0,1227.0,76565.0,93753.0,76565.0,84817.0,42997.0,52986.0
10229,2009,Emmanuel College,0.9075144508670521,314.0,346.0,192001.0,190259.0,189751.0,194862.0,57491.0,57322.0
10230,2009,Emmaus Bible College,0.7443609022556391,99.0,133.0,14664.0,10390.0,15756.0,11484.0,11756.0,6984.0
10231,2009,Emory and Henry College,1.19559902200489,489.0,409.0,99482.0,110543.0,99482.0,110543.0,30242.0,47544.0
10232,2009,Emory University,0.8170405982905983,3059.0,3744.0,255347.0,224554.0,252806.0,226044.0,89719.0,82199.0
10233,2009,Emporia State University,0.6724690792487402,1468.0,2183.0,329608.0,424449.0,329608.0,424449.0,43067.0,85788.0
10234,2009,Endicott College,0.694421315570358,834.0,1201.0,92011.0,73513.0,84327.0,66223.0,27911.0,19420.0
10235,2009,Enterprise-Ozark Community College,1.684375,1078.0,640.0,131881.0,101233.0,131466.0,100818.0,32621.0,32568.0
10236,2009,Erie Community College,1.0438138952639266,5003.0,4793.0,137927.0,125201.0,138183.0,126052.0,32113.0,35113.0
10237,2009,Erskine College and Seminary,0.8,252.0,315.0,347704.0,202787.0,347704.0,202787.0,38640.0,37539.0
10238,2009,Essex County College,0.7217723796671165,3209.0,4446.0,81508.0,70608.0,81508.0,70608.0,36650.0,25750.0
10239,2009,Eureka College,0.8387096774193549,312.0,372.0,64180.0,53854.0,64180.0,53854.0,24275.0,20662.0
10240,2009,Evangel University,0.7846153846153846,714.0,910.0,398847.0,386840.0,398847.0,386840.0,87425.0,64951.0
10241,2009,Everett Community College,0.7926341072858286,990.0,1249.0,39230.0,43508.0,39247.0,42472.0,16186.0,16990.0
10242,2009,Fairfield University,0.7174817898022893,1379.0,1922.0,1954687.0,1468716.0,1954687.0,1468716.0,416815.0,257166.0
10243,2009,Fairleigh Dickinson University-College at Florham,0.8926788685524126,1073.0,1202.0,85759.0,67149.0,85759.0,67149.0,34627.0,35226.0
10244,2009,Fairleigh Dickinson University-Metropolitan Campus,0.6600682593856655,967.0,1465.0,1148968.0,1046868.0,1148968.0,1046868.0,147490.0,81879.0
10245,2009,Fairmont State University,0.8682851239669421,1681.0,1936.0,331222.0,317211.0,317320.0,317683.0,84515.0,80146.0
10246,2009,Faith Baptist Bible College and Theological Seminary,0.6417112299465241,120.0,187.0,22596.0,19394.0,22596.0,19394.0,14588.0,11386.0
