Data,IPEDS ID,Year,NCAA Subdivision,FBS Conference,Total Expenses,Excess Transfers Back,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Competition Guarantees ,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Institutional/Government Support,Student Fees,Total Institutional/Government Support and Student Fees,Total Academic Spending (University-Wide)
University of Toledo,206084,2018,Football Bowl Subdivision,Mid-American Conference,"$36,448,810 ",$0 ,"$3,418,866 ","$469,556 ","$765,908 ","$602,080 ","$4,637,951 ","$6,440,678 ","$6,835,956 ","$4,247,827 ","$9,029,987 ","$36,448,810 ","$992,426 ","$673,517 ","$4,152,449 ","$867,598 ","$5,292,778 ","$1,934,900 ","$11,204,111 ","$11,331,030 ","$22,535,141 ","$465,505,518 "
University of Toledo,206084,2019,Football Bowl Subdivision,Mid-American Conference,"$37,690,452 ",$0 ,"$3,636,844 ","$474,207 ","$1,273,464 ","$639,346 ","$4,449,351 ","$6,149,586 ","$7,057,061 ","$4,546,314 ","$9,464,280 ","$37,690,452 ","$1,144,343 ","$749,869 ","$4,788,324 ","$218,338 ","$4,954,141 ","$2,638,409 ","$12,037,689 ","$11,159,338 ","$23,197,027 ","$477,147,263 "
University of Toledo,206084,2020,Football Bowl Subdivision,Mid-American Conference,"$35,956,629 ",$0 ,"$2,998,211 ","$465,191 ","$673,208 ","$418,198 ","$3,342,314 ","$6,302,824 ","$7,306,304 ","$4,871,770 ","$9,578,610 ","$35,956,629 ","$856,374 ","$657,928 ","$4,415,930 ","$1,264,751 ","$4,134,313 ","$1,937,460 ","$12,640,978 ","$10,048,895 ","$22,689,873 ","$466,078,892 "
University of Toledo,206084,2021,Football Bowl Subdivision,Mid-American Conference,"$29,361,565 ",$0 ,"$1,734,687 ","$380,012 ",$0 ,"$113,730 ","$1,347,291 ","$6,068,667 ","$6,887,072 ","$4,168,640 ","$8,661,466 ","$29,361,565 ","$382,182 ","$202,527 ","$1,204,134 ","$54,000 ","$4,021,840 ","$10,250 ","$13,551,010 ","$9,935,622 ","$23,486,632 ",
University of Utah,230764,2005,Football Bowl Subdivision,Mountain West Conference,"$29,570,206 ",$0 ,"$2,817,075 ","$555,773 ","$964,496 ","$566,313 ","$5,665,456 ","$2,350,116 ","$6,295,459 ","$3,926,953 ","$6,428,565 ","$35,390,144 ","$1,699,065 ","$136,115 ","$5,090,306 ","$446,187 ","$10,016,791 ","$9,672,726 ","$3,707,155 ","$4,621,797 ","$8,328,952 ","$1,365,024,181 "
University of Utah,230764,2006,Football Bowl Subdivision,Mountain West Conference,"$32,901,293 ",$0 ,"$5,479,154 ","$460,961 ","$632,226 ","$734,722 ","$5,125,631 ","$2,992,084 ","$7,182,654 ","$4,574,522 ","$5,719,339 ","$33,666,680 ","$3,306,231 ","$101,845 ","$6,554,409 ","$364,265 ","$4,212,754 ","$10,339,583 ","$4,111,630 ","$4,675,962 ","$8,787,592 ","$1,423,932,284 "
University of Utah,230764,2007,Football Bowl Subdivision,Mountain West Conference,"$34,407,330 ",$0 ,"$4,797,603 ","$448,558 ","$675,653 ","$648,341 ","$5,698,598 ","$3,946,721 ","$6,866,042 ","$4,679,562 ","$6,646,253 ","$33,865,408 ","$2,615,029 ","$524,995 ","$5,951,946 ","$475,701 ","$5,679,143 ","$9,653,377 ","$4,314,839 ","$4,650,377 ","$8,965,216 ","$1,472,265,807 "
University of Utah,230764,2008,Football Bowl Subdivision,Mountain West Conference,"$35,149,754 ",$0 ,"$6,018,872 ","$568,962 ","$635,341 ","$719,053 ","$5,322,841 ","$3,301,803 ","$7,563,122 ","$4,736,660 ","$6,283,098 ","$34,543,730 ","$2,665,296 ","$2,391,054 ","$6,151,138 ","$634,941 ","$4,713,440 ","$9,036,370 ","$4,378,969 ","$4,572,523 ","$8,951,493 ","$1,449,454,937 "
University of Utah,230764,2009,Football Bowl Subdivision,Mountain West Conference,"$39,536,026 ",$0 ,"$6,718,695 ","$579,033 ","$346,788 ","$797,506 ","$6,347,141 ","$3,411,504 ","$8,352,678 ","$5,963,227 ","$7,019,454 ","$40,450,847 ","$2,469,599 ","$2,579,016 ","$6,584,567 ","$1,256,730 ","$7,880,514 ","$9,945,217 ","$5,037,680 ","$4,697,524 ","$9,735,204 ","$1,539,148,552 "
University of Utah,230764,2010,Football Bowl Subdivision,Mountain West Conference,"$39,445,709 ",$0 ,"$5,367,120 ","$664,232 ","$828,407 ","$856,790 ","$5,628,835 ","$3,557,221 ","$8,912,033 ","$6,040,288 ","$7,590,784 ","$38,376,474 ","$2,783,514 ","$2,234,471 ","$7,146,363 ","$611,702 ","$5,188,560 ","$9,801,187 ","$5,430,311 ","$5,180,366 ","$10,610,676 ","$1,584,899,032 "
University of Utah,230764,2011,Football Bowl Subdivision,Mountain West Conference,"$44,386,624 ",$0 ,"$7,560,655 ","$683,301 ","$939,555 ","$907,824 ","$5,676,883 ","$4,174,265 ","$9,187,455 ","$7,354,897 ","$7,901,787 ","$45,886,469 ","$2,765,049 ","$3,272,851 ","$9,155,982 ","$1,866,017 ","$5,004,729 ","$12,520,460 ","$4,781,167 ","$6,520,214 ","$11,301,381 ","$1,646,171,134 "
University of Utah,230764,2012,Football Bowl Subdivision,Pacific-12 Conference,"$51,598,378 ",$0 ,"$7,028,032 ","$785,750 ","$1,281,310 ","$1,293,551 ","$6,991,323 ","$5,170,564 ","$11,351,958 ","$8,802,998 ","$8,892,892 ","$48,197,845 ","$2,853,610 ","$3,666,459 ","$9,868,393 ","$447,842 ","$6,257,879 ","$13,322,169 ","$4,685,003 ","$7,096,489 ","$11,781,492 ","$1,732,395,112 "
University of Utah,230764,2013,Football Bowl Subdivision,Pacific-12 Conference,"$57,600,634 ",$0 ,"$9,383,645 ","$1,052,569 ","$1,281,582 ","$1,377,258 ","$7,034,362 ","$5,568,424 ","$11,765,321 ","$10,792,206 ","$9,345,266 ","$54,500,923 ","$3,837,878 ","$3,898,796 ","$8,674,410 ","$24,238 ","$12,151,646 ","$14,003,618 ","$4,867,127 ","$7,043,210 ","$11,910,337 ","$1,800,600,514 "
University of Utah,230764,2014,Football Bowl Subdivision,Pacific-12 Conference,"$57,838,857 ",$0 ,"$8,772,062 ","$1,137,390 ","$1,042,756 ","$1,217,350 ","$6,628,103 ","$4,919,001 ","$12,949,672 ","$11,908,693 ","$9,263,832 ","$64,636,342 ","$3,164,515 ","$3,882,053 ","$11,409,262 ","$322,589 ","$18,912,568 ","$15,657,114 ","$4,325,420 ","$6,962,820 ","$11,288,241 ","$1,817,672,247 "
University of Utah,230764,2015,Football Bowl Subdivision,Pacific-12 Conference,"$67,147,740 ",$0 ,"$9,624,061 ","$1,162,947 ","$2,079,854 ","$1,302,406 ","$7,915,342 ","$7,815,532 ","$15,261,497 ","$12,076,431 ","$9,909,668 ","$71,386,387 ","$3,786,512 ","$4,297,690 ","$9,121,424 ","$1,350,619 ","$27,792,487 ","$14,977,114 ","$3,285,621 ","$6,774,921 ","$10,060,542 ","$1,970,475,978 "
University of Utah,230764,2016,Football Bowl Subdivision,Pacific-12 Conference,"$88,121,296 ",$0 ,"$14,352,426 ","$1,049,264 ","$1,955,190 ","$1,801,217 ","$10,928,552 ","$14,960,147 ","$17,415,513 ","$13,597,528 ","$12,061,460 ","$89,696,873 ","$3,790,214 ","$6,097,222 ","$9,652,168 ","$504,643 ","$37,028,022 ","$19,166,316 ","$6,588,536 ","$6,869,753 ","$13,458,289 ","$2,050,314,571 "
University of Utah,230764,2017,Football Bowl Subdivision,Pacific-12 Conference,"$90,228,020 ",$0 ,"$14,532,687 ","$1,333,057 ","$1,521,255 ","$2,076,212 ","$10,862,045 ","$13,813,720 ","$19,109,559 ","$15,164,083 ","$11,815,402 ","$92,496,791 ","$4,640,523 ","$6,128,827 ","$9,983,870 ","$407,966 ","$38,703,514 ","$18,900,378 ","$7,035,899 ","$6,695,816 ","$13,731,714 ","$2,061,558,785 "
University of Utah,230764,2018,Football Bowl Subdivision,Pacific-12 Conference,"$94,506,535 ",$0 ,"$16,645,631 ","$1,178,956 ","$1,671,982 ","$2,119,531 ","$10,728,786 ","$14,489,301 ","$20,686,486 ","$15,230,031 ","$11,755,831 ","$98,615,497 ","$4,474,070 ","$10,712,898 ","$10,401,183 ","$582,107 ","$38,880,664 ","$20,211,635 ","$6,924,898 ","$6,428,043 ","$13,352,941 ","$2,054,554,959 "
University of Utah,230764,2019,Football Bowl Subdivision,Pacific-12 Conference,"$101,750,458 ",$0 ,"$16,693,959 ","$1,337,813 ","$1,766,886 ","$2,099,740 ","$11,296,008 ","$15,398,425 ","$21,844,359 ","$18,229,168 ","$13,084,100 ","$105,487,840 ","$5,009,402 ","$12,878,696 ","$13,142,089 ","$492,851 ","$39,491,067 ","$21,124,874 ","$7,011,226 ","$6,337,634 ","$13,348,860 ","$2,195,526,774 "
University of Utah,230764,2020,Football Bowl Subdivision,Pacific-12 Conference,"$99,657,593 ",$0 ,"$14,281,128 ","$1,036,322 ","$1,431,826 ","$1,500,815 ","$10,548,622 ","$14,715,209 ","$24,256,384 ","$19,244,922 ","$12,642,366 ","$101,784,425 ","$3,050,687 ","$12,156,458 ","$12,492,363 ","$384,241 ","$40,775,284 ","$19,367,717 ","$7,232,309 ","$6,325,367 ","$13,557,675 ","$2,178,896,373 "
University of Utah,230764,2021,Football Bowl Subdivision,Pacific-12 Conference,"$82,056,884 ",$0 ,"$9,086,677 ","$2,129,204 ","$222,009 ","$302,545 ","$4,895,932 ","$14,617,137 ","$19,762,762 ","$18,794,320 ","$12,246,298 ","$51,021,217 ","$1,196,453 ","$7,578,142 ","$8,014,646 ","$8,000 ","$21,579,858 ","$29,620 ","$6,681,429 ","$5,933,069 ","$12,614,498 ",
University of Vermont,231174,2005,No Football Subdivision,,"$15,740,090 ",$0 ,"$1,731,728 ",$0 ,"$42,917 ","$349,473 ","$2,390,830 ","$1,789,656 ","$3,201,841 ","$2,150,500 ","$4,083,144 ","$15,778,389 ","$1,356,101 ","$597,577 ","$1,734,979 ","$159,245 ","$843,900 ","$1,517,856 ","$7,605,918 ","$1,962,813 ","$9,568,731 ","$498,529,762 "
University of Vermont,231174,2006,No Football Subdivision,,"$15,684,987 ",$0 ,"$1,709,092 ","$39,862 ","$76,774 ","$272,652 ","$1,983,800 ","$1,612,720 ","$3,311,679 ","$2,153,794 ","$4,524,615 ","$15,697,096 ","$1,181,872 ","$645,985 ","$963,209 ","$170,707 ","$587,328 ","$1,746,932 ","$8,377,838 ","$2,023,224 ","$10,401,062 ","$517,493,445 "
University of Vermont,231174,2007,No Football Subdivision,,"$17,058,897 ",$0 ,"$1,876,719 ","$34,741 ","$68,968 ","$351,698 ","$2,164,546 ","$1,711,977 ","$3,631,030 ","$2,209,607 ","$5,009,612 ","$16,783,062 ","$1,515,808 ","$701,343 ","$1,015,645 ","$237,197 ","$588,754 ","$1,692,982 ","$8,662,341 ","$2,368,992 ","$11,031,333 ","$558,068,325 "
University of Vermont,231174,2008,No Football Subdivision,,"$17,265,546 ",$0 ,"$1,661,850 ","$33,067 ","$50,438 ","$358,741 ","$2,418,365 ","$798,075 ","$3,897,138 ","$2,692,079 ","$5,355,794 ","$16,617,025 ","$1,288,594 ","$822,921 ","$974,938 ","$196,705 ","$561,620 ","$2,027,441 ","$8,389,503 ","$2,355,304 ","$10,744,806 ","$586,394,674 "
University of Vermont,231174,2009,No Football Subdivision,,"$18,637,222 ",$0 ,"$1,527,055 ","$52,443 ","$71,108 ","$242,085 ","$2,302,433 ","$1,219,095 ","$4,198,228 ","$2,680,789 ","$6,343,985 ","$18,181,998 ","$1,403,390 ","$769,973 ","$867,858 ","$233,032 ","$818,620 ","$1,950,257 ","$9,271,667 ","$2,867,201 ","$12,138,868 ","$603,815,338 "
University of Vermont,231174,2010,No Football Subdivision,,"$19,871,616 ",$0 ,"$1,214,323 ","$129,470 ","$73,561 ","$277,505 ","$1,983,211 ","$2,808,637 ","$3,784,883 ","$3,100,526 ","$6,499,502 ","$19,799,861 ","$1,287,651 ","$798,294 ","$765,319 ","$193,856 ","$980,747 ","$1,794,988 ","$10,959,209 ","$3,019,796 ","$13,979,005 ","$623,474,997 "
University of Vermont,231174,2011,No Football Subdivision,,"$20,528,422 ",$0 ,"$1,108,315 ","$127,877 ","$113,589 ","$280,594 ","$1,948,599 ","$3,101,153 ","$3,930,067 ","$3,190,749 ","$6,727,479 ","$20,083,588 ","$1,081,660 ","$835,407 ","$735,763 ","$160,819 ","$1,009,762 ","$1,837,690 ","$11,395,303 ","$3,027,184 ","$14,422,486 ","$636,415,649 "
University of Vermont,231174,2012,No Football Subdivision,,"$21,184,791 ",$0 ,"$1,170,735 ","$151,466 ","$57,253 ","$323,275 ","$1,898,899 ","$3,205,469 ","$3,896,345 ","$3,223,120 ","$7,258,229 ","$20,000,761 ","$842,686 ","$930,827 ","$361,908 ","$205,947 ","$728,851 ","$1,872,423 ","$12,126,264 ","$2,931,855 ","$15,058,119 ","$616,631,232 "
University of Vermont,231174,2013,No Football Subdivision,,"$21,346,261 ",$0 ,"$1,130,409 ","$184,374 ","$81,849 ","$326,495 ","$1,868,376 ","$3,003,575 ","$3,858,885 ","$3,552,125 ","$7,340,171 ","$21,100,006 ","$825,193 ","$1,032,758 ","$1,232,283 ","$259,984 ","$814,367 ","$1,749,050 ","$12,173,779 ","$3,012,592 ","$15,186,371 ","$612,095,581 "
University of Vermont,231174,2014,No Football Subdivision,,"$21,829,332 ",$0 ,"$1,051,987 ","$103,394 ","$73,025 ","$370,231 ","$1,915,031 ","$3,066,786 ","$4,016,972 ","$3,502,988 ","$7,728,919 ","$20,997,141 ","$997,559 ","$1,076,377 ","$809,407 ","$246,091 ","$752,487 ","$1,785,508 ","$12,407,789 ","$2,921,923 ","$15,329,713 ","$622,141,124 "
University of Vermont,231174,2015,No Football Subdivision,,"$22,770,029 ",$0 ,"$1,032,558 ","$169,857 ","$99,941 ","$383,634 ","$2,125,971 ","$3,355,209 ","$4,083,042 ","$3,562,429 ","$7,957,387 ","$21,618,153 ","$935,623 ","$888,681 ","$869,704 ","$230,937 ","$748,239 ","$1,678,533 ","$13,198,758 ","$3,067,678 ","$16,266,436 ","$630,956,978 "
University of Vermont,231174,2016,No Football Subdivision,,"$23,362,497 ",$0 ,"$989,676 ","$214,661 ","$142,403 ","$384,481 ","$2,333,008 ","$3,215,263 ","$4,332,019 ","$3,449,010 ","$8,301,976 ","$22,260,520 ","$766,173 ","$978,585 ","$928,656 ","$341,525 ","$845,297 ","$1,991,147 ","$13,354,020 ","$3,055,117 ","$16,409,137 ","$627,622,295 "
University of Vermont,231174,2017,No Football Subdivision,,"$24,387,439 ",$0 ,"$1,402,726 ","$341,220 ","$111,268 ","$346,151 ","$2,353,206 ","$3,529,681 ","$4,408,960 ","$3,402,199 ","$8,492,028 ","$24,198,057 ","$618,952 ","$962,220 ","$890,561 ","$297,369 ","$1,731,169 ","$1,817,716 ","$14,184,311 ","$3,695,759 ","$17,880,070 ","$642,109,987 "
University of Vermont,231174,2018,No Football Subdivision,,"$23,950,960 ",$0 ,"$1,113,267 ","$182,082 ","$99,086 ","$313,584 ","$2,473,930 ","$3,785,147 ","$4,511,698 ","$3,206,706 ","$8,265,459 ","$23,453,758 ","$826,910 ","$1,034,302 ","$813,161 ","$370,941 ","$1,251,801 ","$1,638,399 ","$13,717,913 ","$3,800,330 ","$17,518,243 ","$631,500,468 "
University of Vermont,231174,2019,No Football Subdivision,,"$24,091,034 ",$0 ,"$1,012,600 ","$163,645 ","$85,124 ","$270,985 ","$2,693,782 ","$3,525,937 ","$4,591,055 ","$3,366,539 ","$8,381,367 ","$24,083,402 ","$811,183 ","$1,014,892 ","$1,080,204 ","$399,295 ","$1,139,971 ","$1,613,271 ","$14,132,047 ","$3,892,539 ","$18,024,586 ","$639,405,995 "
University of Vermont,231174,2020,No Football Subdivision,,"$24,825,923 ",$0 ,"$1,300,600 ","$130,241 ","$70,924 ","$193,223 ","$2,188,173 ","$4,245,871 ","$5,296,371 ","$3,248,015 ","$8,152,504 ","$23,079,333 ","$635,419 ","$631,685 ","$1,070,098 ","$303,624 ","$402,629 ","$1,444,889 ","$14,209,017 ","$4,381,972 ","$18,590,989 ","$652,236,853 "
University of Vermont,231174,2021,No Football Subdivision,,"$18,914,992 ",$0 ,"$632,045 ","$169,397 ","$30,000 ","$21,350 ","$651,012 ","$2,813,348 ","$4,262,526 ","$2,641,647 ","$7,693,667 ","$18,764,205 ","$604,711 ","$505,961 ","$228,843 ",$0 ,"$831,334 ",$407 ,"$12,090,963 ","$4,501,986 ","$16,592,949 ",
University of Virginia,234076,2005,Football Bowl Subdivision,Atlantic Coast Conference,"$83,008,608 ",$0 ,"$8,445,789 ","$1,206,401 ","$2,923,490 ","$1,191,188 ","$7,911,081 ","$22,605,899 ","$10,130,054 ","$17,280,147 ","$11,314,558 ","$87,497,407 ","$3,480,794 ","$2,622,892 ","$38,641,431 ","$1,831,955 ","$14,131,419 ","$15,726,220 ",$0 ,"$11,062,697 ","$11,062,697 ","$1,148,351,251 "
University of Virginia,234076,2006,Football Bowl Subdivision,Atlantic Coast Conference,"$69,346,721 ",$0 ,"$8,486,630 ","$1,163,070 ","$2,636,939 ","$1,660,245 ","$8,444,259 ","$8,151,326 ","$13,153,370 ","$13,854,677 ","$11,796,206 ","$71,103,970 ","$3,964,615 ","$3,011,714 ","$19,580,618 ","$1,825,900 ","$14,116,384 ","$16,336,162 ",$0 ,"$12,268,577 ","$12,268,577 ","$1,084,208,034 "
University of Virginia,234076,2007,Football Bowl Subdivision,Atlantic Coast Conference,"$84,753,808 ",$0 ,"$12,244,063 ","$1,320,139 ","$2,721,953 ","$1,453,277 ","$10,101,181 ","$16,213,004 ","$12,933,865 ","$14,022,134 ","$13,744,191 ","$83,731,248 ","$4,000,548 ","$5,034,208 ","$28,672,862 ","$2,030,827 ","$13,270,535 ","$17,840,920 ",$0 ,"$12,881,347 ","$12,881,347 ","$1,125,399,512 "
University of Virginia,234076,2008,Football Bowl Subdivision,Atlantic Coast Conference,"$82,861,416 ",$0 ,"$11,347,149 ","$1,617,890 ","$2,858,125 ","$1,612,024 ","$12,245,682 ","$12,824,529 ","$13,288,543 ","$15,025,997 ","$12,041,478 ","$81,046,667 ","$3,787,039 ","$4,482,528 ","$23,828,806 ","$1,959,131 ","$14,248,258 ","$18,746,583 ",$0 ,"$13,994,322 ","$13,994,322 ","$1,169,575,524 "
University of Virginia,234076,2009,Football Bowl Subdivision,Atlantic Coast Conference,"$80,452,091 ",$0 ,"$6,210,682 ","$1,749,216 ","$3,266,236 ","$1,491,182 ","$10,593,006 ","$10,265,425 ","$15,512,274 ","$16,350,233 ","$15,013,837 ","$84,802,356 ","$3,400,641 ","$4,848,493 ","$27,223,006 ","$1,916,805 ","$14,996,232 ","$17,419,520 ",$0 ,"$14,997,658 ","$14,997,658 ","$1,243,198,020 "
University of Virginia,234076,2010,Football Bowl Subdivision,Atlantic Coast Conference,"$88,068,201 ",$0 ,"$9,511,591 ","$1,488,353 ","$1,741,493 ","$1,098,978 ","$10,169,582 ","$13,719,916 ","$16,156,140 ","$19,662,602 ","$14,519,545 ","$101,701,756 ","$3,217,247 ","$8,660,086 ","$42,220,516 ","$341,733 ","$14,202,164 ","$17,949,072 ",$0 ,"$15,110,938 ","$15,110,938 ","$1,308,155,781 "
University of Virginia,234076,2011,Football Bowl Subdivision,Atlantic Coast Conference,"$87,216,117 ",$0 ,"$5,102,297 ","$1,576,456 ","$2,297,845 ","$1,353,673 ","$10,196,390 ","$14,350,455 ","$16,950,088 ","$20,102,082 ","$15,286,830 ","$94,490,514 ","$3,364,339 ","$4,686,108 ","$41,563,663 ","$602,318 ","$13,979,427 ","$14,666,546 ",$0 ,"$15,628,112 ","$15,628,112 ","$1,297,064,479 "
University of Virginia,234076,2012,Football Bowl Subdivision,Atlantic Coast Conference,"$89,032,820 ",$0 ,"$7,483,528 ","$1,701,998 ","$2,072,332 ","$1,477,036 ","$11,536,308 ","$13,158,455 ","$18,456,343 ","$17,989,718 ","$15,157,103 ","$95,403,283 ","$3,199,538 ","$4,553,692 ","$36,240,266 ","$236,043 ","$20,659,760 ","$15,016,438 ",$0 ,"$15,497,545 ","$15,497,545 ","$1,275,524,964 "
University of Virginia,234076,2013,Football Bowl Subdivision,Atlantic Coast Conference,"$97,941,468 ",$0 ,"$8,633,816 ","$2,041,162 ","$2,156,388 ","$1,377,564 ","$11,232,187 ","$20,355,927 ","$19,083,201 ","$17,334,911 ","$15,726,307 ","$98,175,175 ","$4,277,719 ","$6,562,863 ","$36,359,323 ","$303,589 ","$20,206,027 ","$15,205,538 ",$0 ,"$15,260,112 ","$15,260,112 ","$1,321,716,891 "
University of Virginia,234076,2014,Football Bowl Subdivision,Atlantic Coast Conference,"$100,068,578 ",$0 ,"$10,533,651 ","$1,362,209 ","$2,506,977 ","$1,391,712 ","$11,397,292 ","$18,733,320 ","$20,705,457 ","$17,049,606 ","$16,388,354 ","$95,801,328 ","$6,632,781 ","$5,417,741 ","$28,759,093 ","$10,874 ","$21,662,772 ","$18,168,255 ",$0 ,"$15,149,812 ","$15,149,812 ","$1,295,332,865 "
University of Virginia,234076,2015,Football Bowl Subdivision,Atlantic Coast Conference,"$104,431,350 ",$0 ,"$6,858,213 ","$1,604,681 ","$2,164,746 ","$1,426,321 ","$11,133,039 ","$23,859,735 ","$23,200,072 ","$16,791,554 ","$17,392,988 ","$104,329,426 ","$6,495,055 ","$5,857,383 ","$31,739,093 ","$358,981 ","$30,244,852 ","$14,136,797 ",$0 ,"$15,497,264 ","$15,497,264 ","$1,402,614,774 "
University of Virginia,234076,2016,Football Bowl Subdivision,Atlantic Coast Conference,"$112,676,957 ",$0 ,"$8,077,184 ","$1,479,563 ","$1,119,073 ","$1,735,135 ","$11,948,262 ","$25,847,471 ","$22,706,807 ","$20,330,921 ","$19,432,542 ","$116,595,270 ","$4,861,141 ","$16,223,765 ","$35,627,999 ","$582,229 ","$27,300,117 ","$16,498,179 ",$0 ,"$15,501,839 ","$15,501,839 ","$1,436,636,584 "
University of Virginia,234076,2017,Football Bowl Subdivision,Atlantic Coast Conference,"$110,904,784 ",$0 ,"$7,146,603 ","$1,553,667 ","$1,959,981 ","$1,755,545 ","$11,264,048 ","$23,363,138 ","$23,728,180 ","$20,395,251 ","$19,738,371 ","$102,658,776 ","$5,689,104 ","$9,369,376 ","$28,883,328 ","$712,394 ","$28,951,121 ","$13,640,603 ",$0 ,"$15,412,850 ","$15,412,850 ","$1,604,823,774 "
University of Virginia,234076,2018,Football Bowl Subdivision,Atlantic Coast Conference,"$115,385,096 ",$0 ,"$8,519,361 ","$1,701,008 ","$1,828,539 ","$1,878,135 ","$13,789,971 ","$22,677,914 ","$24,299,291 ","$20,229,751 ","$20,461,127 ","$115,012,434 ","$7,020,143 ","$10,205,883 ","$29,777,203 ","$285,962 ","$34,856,457 ","$14,983,906 ","$2,525,784 ","$15,357,094 ","$17,882,878 ","$1,590,052,748 "
University of Virginia,234076,2019,Football Bowl Subdivision,Atlantic Coast Conference,"$119,366,679 ",$0 ,"$9,718,577 ","$1,542,428 ","$2,474,855 ","$2,014,076 ","$13,600,152 ","$19,894,314 ","$27,657,852 ","$20,924,321 ","$21,540,105 ","$116,820,683 ","$10,911,053 ","$10,500,104 ","$28,683,888 ","$518,299 ","$34,477,737 ","$12,195,950 ","$4,228,813 ","$15,304,839 ","$19,533,653 ","$1,788,722,427 "
University of Virginia,234076,2020,Football Bowl Subdivision,Atlantic Coast Conference,"$117,031,267 ",$0 ,"$8,879,495 ","$1,335,041 ","$2,092,232 ","$1,511,325 ","$11,937,546 ","$21,537,800 ","$26,638,306 ","$21,211,304 ","$21,888,217 ","$115,465,023 ","$8,046,428 ","$11,115,978 ","$29,579,699 ","$5,235 ","$32,284,562 ","$16,277,430 ","$2,749,018 ","$15,406,674 ","$18,155,691 ","$1,784,373,176 "
University of Virginia,234076,2021,Football Bowl Subdivision,Atlantic Coast Conference,"$101,172,838 ",$0 ,"$6,836,912 ","$3,484,846 ","$574,500 ","$281,864 ","$7,170,745 ","$15,600,739 ","$26,356,586 ","$19,197,219 ","$21,669,427 ","$105,346,428 ","$5,896,315 ","$7,942,045 ","$24,594,388 ","$63,000 ","$34,002,020 ","$178,936 ","$19,426,918 ","$13,242,806 ","$32,669,724 ",
University of Washington,236948,2005,Football Bowl Subdivision,Pacific-12 Conference,"$63,025,547 ",$0 ,"$8,910,197 ","$676,885 ","$2,819,246 ","$930,201 ","$7,982,862 ","$5,839,361 ","$10,848,279 ","$16,104,316 ","$8,914,200 ","$59,937,797 ","$6,102,100 ","$3,790,248 ","$13,875,896 ","$1,691,742 ","$13,566,025 ","$18,885,775 ","$2,026,011 ",$0 ,"$2,026,011 ","$2,496,008,586 "
University of Washington,236948,2006,Football Bowl Subdivision,Pacific-12 Conference,"$65,878,279 ",$0 ,"$9,256,712 ","$735,835 ","$4,216,102 ","$1,128,979 ","$8,395,467 ","$6,236,739 ","$12,617,314 ","$14,048,387 ","$9,242,744 ","$70,489,837 ","$6,952,991 ","$4,448,480 ","$15,678,437 ","$1,578,974 ","$14,483,754 ","$25,217,222 ","$2,129,979 ",$0 ,"$2,129,979 ","$2,537,315,727 "
University of Washington,236948,2007,Football Bowl Subdivision,Pacific-12 Conference,"$66,382,954 ",$0 ,"$9,865,724 ","$685,054 ","$3,098,548 ","$1,221,885 ","$9,049,358 ","$6,339,444 ","$12,983,580 ","$13,727,934 ","$9,411,427 ","$77,952,891 ","$9,203,415 ","$7,915,786 ","$22,725,044 ","$1,973,057 ","$12,169,829 ","$21,738,482 ","$2,227,278 ",$0 ,"$2,227,278 ","$2,651,135,485 "
